bill_no,line_no,product_code,qty,unit_price,line_type,ts,store_id,business_date
S02/20240601/00001,1,P105908,3,638.48,SALE,2024-06-01T11:36:40,S02,20240601
S02/20240601/00001,2,P106454,2,118.78,SALE,2024-06-01T11:36:40,S02,20240601
S02/20240601/00001,3,P103416,1,73.27,SALE,2024-06-01T11:36:40,S02,20240601
S02/20240601/00001,4,P103374,2,34.95,SALE,2024-06-01T11:36:40,S02,20240601
S02/20240601/00001,5,P102074,2,415.90,SALE,2024-06-01T11:36:40,S02,20240601
S02/20240601/00001,6,P100754,2,91.60,SALE,2024-06-01T11:36:40,S02,20240601
S02/20240601/00001,7,TAX,1,184.17,TAX,2024-06-01T11:36:40,S02,20240601
S02/20240601/00001,8,TENDER,1,3495.34,TENDER,2024-06-01T11:36:40,S02,20240601
S02/20240601/00002,1,P103757,2,147.98,SALE,2024-06-01T20:47:05,S02,20240601
S02/20240601/00002,2,P102166,5,52.54,SALE,2024-06-01T20:47:05,S02,20240601
S02/20240601/00002,3,P102931,4,185.66,SALE,2024-06-01T20:47:05,S02,20240601
S02/20240601/00002,4,P101272,3,87.22,SALE,2024-06-01T20:47:05,S02,20240601
S02/20240601/00002,5,TAX,1,75.17,TAX,2024-06-01T20:47:05,S02,20240601
S02/20240601/00002,6,TENDER,1,1638.13,TENDER,2024-06-01T20:47:05,S02,20240601
S02/20240601/00003,1,P101603,1,911.37,SALE,2024-06-01T12:43:32,S02,20240601
S02/20240601/00003,2,P107056,2,341.76,SALE,2024-06-01T12:43:32,S02,20240601
S02/20240601/00003,3,P104733,2,627.95,SALE,2024-06-01T12:43:32,S02,20240601
S02/20240601/00003,4,P107215,2,153.85,SALE,2024-06-01T12:43:32,S02,20240601
S02/20240601/00003,5,P106151,1,298.42,SALE,2024-06-01T12:43:32,S02,20240601
S02/20240601/00003,6,TAX,1,531.19,TAX,2024-06-01T12:43:32,S02,20240601
S02/20240601/00003,7,TENDER,1,3988.10,TENDER,2024-06-01T12:43:32,S02,20240601
S02/20240601/00004,1,P104401,1,207.51,SALE,2024-06-01T17:40:11,S02,20240601
S02/20240601/00004,2,P102230,1,340.01,SALE,2024-06-01T17:40:11,S02,20240601
S02/20240601/00004,3,P101710,1,307.38,SALE,2024-06-01T17:40:11,S02,20240601
S02/20240601/00004,4,P101142,1,98.55,SALE,2024-06-01T17:40:11,S02,20240601
S02/20240601/00004,5,P104645,2,1052.62,SALE,2024-06-01T17:40:11,S02,20240601
S02/20240601/00004,6,TAX,1,134.81,TAX,2024-06-01T17:40:11,S02,20240601
S02/20240601/00004,7,TENDER,1,3193.50,TENDER,2024-06-01T17:40:11,S02,20240601
S02/20240601/00005,1,P106577,1,46.90,SALE,2024-06-01T14:18:46,S02,20240601
S02/20240601/00005,2,P106877,2,1085.30,SALE,2024-06-01T14:18:46,S02,20240601
S02/20240601/00005,3,P107373,2,96.95,SALE,2024-06-01T14:18:46,S02,20240601
S02/20240601/00005,4,P104378,1,95.33,SALE,2024-06-01T14:18:46,S02,20240601
S02/20240601/00005,5,P101802,2,40.81,SALE,2024-06-01T14:18:46,S02,20240601
S02/20240601/00005,6,P108206,3,78.93,SALE,2024-06-01T14:18:46,S02,20240601
S02/20240601/00005,7,P108149,5,985.90,SALE,2024-06-01T14:18:46,S02,20240601
S02/20240601/00005,8,TAX,1,17.87,TAX,2024-06-01T14:18:46,S02,20240601
S02/20240601/00005,9,TENDER,1,7772.51,TENDER,2024-06-01T14:18:46,S02,20240601
S02/20240601/00006,1,P105246,3,840.69,SALE,2024-06-01T16:43:03,S02,20240601
S02/20240601/00006,2,P108206,2,78.93,SALE,2024-06-01T16:43:03,S02,20240601
S02/20240601/00006,3,P104867,1,190.50,SALE,2024-06-01T16:43:03,S02,20240601
S02/20240601/00006,4,TAX,1,135.63,TAX,2024-06-01T16:43:03,S02,20240601
S02/20240601/00006,5,TENDER,1,3006.06,TENDER,2024-06-01T16:43:03,S02,20240601
S02/20240601/00007,1,P105313,1,51.83,SALE,2024-06-01T12:49:58,S02,20240601
S02/20240601/00007,2,P102880,1,575.53,SALE,2024-06-01T12:49:58,S02,20240601
S02/20240601/00007,3,P108221,1,51.41,SALE,2024-06-01T12:49:58,S02,20240601
S02/20240601/00007,4,DISC,1,-41.50,DISCOUNT,2024-06-01T12:49:58,S02,20240601
S02/20240601/00007,5,TAX,1,35.71,TAX,2024-06-01T12:49:58,S02,20240601
S02/20240601/00007,6,TENDER,1,672.98,TENDER,2024-06-01T12:49:58,S02,20240601
S02/20240601/00008,1,P101152,2,507.15,SALE,2024-06-01T12:03:00,S02,20240601
S02/20240601/00008,2,P102626,1,355.05,SALE,2024-06-01T12:03:00,S02,20240601
S02/20240601/00008,3,TAX,1,225.18,TAX,2024-06-01T12:03:00,S02,20240601
S02/20240601/00008,4,TENDER,1,1594.53,TENDER,2024-06-01T12:03:00,S02,20240601
S02/20240601/00009,1,P100499,1,234.95,SALE,2024-06-01T13:44:34,S02,20240601
S02/20240601/00009,2,P102424,1,333.88,SALE,2024-06-01T13:44:34,S02,20240601
S02/20240601/00009,3,P107197,1,669.72,SALE,2024-06-01T13:44:34,S02,20240601
S02/20240601/00009,4,P103465,3,27.30,SALE,2024-06-01T13:44:34,S02,20240601
S02/20240601/00009,5,P100348,1,478.95,SALE,2024-06-01T13:44:34,S02,20240601
S02/20240601/00009,6,P104212,2,401.95,SALE,2024-06-01T13:44:34,S02,20240601
S02/20240601/00009,7,P100731,1,254.77,SALE,2024-06-01T13:44:34,S02,20240601
S02/20240601/00009,8,TAX,1,394.69,TAX,2024-06-01T13:44:34,S02,20240601
S02/20240601/00009,9,TENDER,1,3252.76,TENDER,2024-06-01T13:44:34,S02,20240601
S02/20240601/00010,1,P105868,4,68.91,SALE,2024-06-01T07:19:53,S02,20240601
S02/20240601/00010,2,P105677,2,89.95,SALE,2024-06-01T07:19:53,S02,20240601
S02/20240601/00010,3,P102122,3,126.23,SALE,2024-06-01T07:19:53,S02,20240601
S02/20240601/00010,4,P107182,1,109.95,SALE,2024-06-01T07:19:53,S02,20240601
S02/20240601/00010,5,P105313,1,51.83,SALE,2024-06-01T07:19:53,S02,20240601
S02/20240601/00010,6,TAX,1,134.12,TAX,2024-06-01T07:19:53,S02,20240601
S02/20240601/00010,7,TENDER,1,1130.13,TENDER,2024-06-01T07:19:53,S02,20240601
S02/20240601/00011,1,P107920,3,109.22,SALE,2024-06-01T18:01:24,S02,20240601
S02/20240601/00011,2,P108282,1,360.34,SALE,2024-06-01T18:01:24,S02,20240601
S02/20240601/00011,3,TAX,1,77.00,TAX,2024-06-01T18:01:24,S02,20240601
S02/20240601/00011,4,TENDER,1,765.00,TENDER,2024-06-01T18:01:24,S02,20240601
S02/20240601/00012,1,P108110,5,15.95,SALE,2024-06-01T10:35:46,S02,20240601
S02/20240601/00012,2,P105405,4,430.78,SALE,2024-06-01T10:35:46,S02,20240601
S02/20240601/00012,3,P100991,1,173.46,SALE,2024-06-01T10:35:46,S02,20240601
