bill_no,line_no,product_code,qty,unit_price,line_type,ts,store_id,business_date
S11/20240101/00001,1,P103682,2,372.67,SALE,1704146147,S11,20240101
S11/20240101/00001,2,P106773,2,371.20,SALE,1704146147,S11,20240101
S11/20240101/00001,3,P103743,2,1117.90,SALE,1704146147,S11,20240101
S11/20240101/00001,4,DISC,1,-185.20,DISCOUNT,1704146147,S11,20240101
S11/20240101/00001,5,TAX,1,254.47,TAX,1704146147,S11,20240101
S11/20240101/00001,6,TENDER,1,3792.81,TENDER,1704146147,S11,20240101
S11/20240101/00002,1,P101500,2,352.82,SALE,1704141054,S11,20240101
S11/20240101/00002,2,P106336,3,456.47,SALE,1704141054,S11,20240101
S11/20240101/00002,3,TAX,1,246.49,TAX,1704141054,S11,20240101
S11/20240101/00002,4,TENDER,1,2321.54,TENDER,1704141054,S11,20240101
S11/20240101/00003,1,P102874,4,123.94,SALE,1704130211,S11,20240101
S11/20240101/00003,2,P108135,2,539.95,SALE,1704130211,S11,20240101
S11/20240101/00003,3,P100781,3,611.95,SALE,1704130211,S11,20240101
S11/20240101/00003,4,TAX,1,355.24,TAX,1704130211,S11,20240101
S11/20240101/00003,5,TENDER,1,3766.75,TENDER,1704130211,S11,20240101
S11/20240101/00004,1,P100224,1,76.95,SALE,1704107232,S11,20240101
S11/20240101/00004,2,P103129,1,79.05,SALE,1704107232,S11,20240101
S11/20240101/00004,3,P102569,2,119.46,SALE,1704107232,S11,20240101
S11/20240101/00004,4,P104389,3,169.98,SALE,1704107232,S11,20240101
S11/20240101/00004,5,P102248,2,21.80,SALE,1704107232,S11,20240101
S11/20240101/00004,6,P106024,4,378.95,SALE,1704107232,S11,20240101
S11/20240101/00004,7,TAX,1,411.38,TAX,1704107232,S11,20240101
S11/20240101/00004,8,TENDER,1,2875.64,TENDER,1704107232,S11,20240101
S11/20240101/00005,1,P101884,2,352.98,SALE,1704107337,S11,20240101
S11/20240101/00005,2,P107137,1,31.95,SALE,1704107337,S11,20240101
S11/20240101/00005,3,P103510,1,180.28,SALE,1704107337,S11,20240101
S11/20240101/00005,4,P102779,3,23.95,SALE,1704107337,S11,20240101
S11/20240101/00005,5,P105365,1,399.23,SALE,1704107337,S11,20240101
S11/20240101/00005,6,P104909,3,303.38,SALE,1704107337,S11,20240101
S11/20240101/00005,7,TAX,1,150.26,TAX,1704107337,S11,20240101
S11/20240101/00005,8,TENDER,1,2449.67,TENDER,1704107337,S11,20240101
S11/20240101/00006,1,P104688,1,178.09,SALE,1704119877,S11,20240101
S11/20240101/00006,2,P104765,4,405.96,SALE,1704119877,S11,20240101
S11/20240101/00006,3,TAX,1,203.77,TAX,1704119877,S11,20240101
S11/20240101/00006,4,TENDER,1,2005.70,TENDER,1704119877,S11,20240101
S11/20240101/00007,1,P107686,2,334.95,SALE,1704108887,S11,20240101
S11/20240101/00007,2,P107246,3,303.92,SALE,1704108887,S11,20240101
S11/20240101/00007,3,P104637,4,294.49,SALE,1704108887,S11,20240101
S11/20240101/00007,4,P108335,1,153.41,SALE,1704108887,S11,20240101
S11/20240101/00007,5,P104358,1,1189.17,SALE,1704108887,S11,20240101
S11/20240101/00007,6,TAX,1,568.75,TAX,1704108887,S11,20240101
S11/20240101/00007,7,TENDER,1,4670.95,TENDER,1704108887,S11,20240101
S11/20240101/00008,1,P105666,3,1064.29,SALE,1704131401,S11,20240101
S11/20240101/00008,2,P107899,1,197.21,SALE,1704131401,S11,20240101
S11/20240101/00008,3,P100298,3,47.87,SALE,1704131401,S11,20240101
S11/20240101/00008,4,DISC,1,-163.11,DISCOUNT,1704131401,S11,20240101
S11/20240101/00008,5,TAX,1,16.25,TAX,1704131401,S11,20240101
S11/20240101/00008,6,TENDER,1,3386.83,TENDER,1704131401,S11,20240101
S11/20240101/00009,1,P100693,5,83.95,SALE,1704137933,S11,20240101
S11/20240101/00009,2,P102520,1,597.95,SALE,1704137933,S11,20240101
S11/20240101/00009,3,P106703,1,74.15,SALE,1704137933,S11,20240101
S11/20240101/00009,4,P105797,1,243.46,SALE,1704137933,S11,20240101
S11/20240101/00009,5,DISC,1,-69.08,DISCOUNT,1704137933,S11,20240101
S11/20240101/00009,6,TAX,1,145.07,TAX,1704137933,S11,20240101
S11/20240101/00009,7,TENDER,1,1411.30,TENDER,1704137933,S11,20240101
S11/20240101/00010,1,P104308,4,53.87,SALE,1704113718,S11,20240101
S11/20240101/00010,2,P102954,1,119.54,SALE,1704113718,S11,20240101
S11/20240101/00010,3,TAX,1,53.13,TAX,1704113718,S11,20240101
S11/20240101/00010,4,TENDER,1,388.15,TENDER,1704113718,S11,20240101
S11/20240101/00011,1,P100658,2,46.95,SALE,1704122678,S11,20240101
S11/20240101/00011,2,P101384,1,43.95,SALE,1704122678,S11,20240101
S11/20240101/00011,3,P102175,5,171.07,SALE,1704122678,S11,20240101
S11/20240101/00011,4,P104257,2,41.91,SALE,1704122678,S11,20240101
S11/20240101/00011,5,P102581,3,191.05,SALE,1704122678,S11,20240101
S11/20240101/00011,6,P104593,1,812.91,SALE,1704122678,S11,20240101
S11/20240101/00011,7,TAX,1,132.60,TAX,1704122678,S11,20240101
S11/20240101/00011,8,TENDER,1,2595.68,TENDER,1704122678,S11,20240101
S11/20240101/00012,1,P107028,1,53.95,SALE,1704112744,S11,20240101
S11/20240101/00012,2,P103461,1,104.95,SALE,1704112744,S11,20240101
S11/20240101/00012,3,P108118,4,66.05,SALE,1704112744,S11,20240101
S11/20240101/00012,4,TAX,1,35.52,TAX,1704112744,S11,20240101
S11/20240101/00012,5,TENDER,1,458.62,TENDER,1704112744,S11,20240101
S11/20240101/00013,1,P105729,2,68.08,SALE,1704150139,S11,20240101
S11/20240101/00013,2,P107115,1,173.36,SALE,1704150139,S11,20240101
S11/20240101/00013,3,P103922,3,45.95,SALE,1704150139,S11,20240101
S11/20240101/00013,4,TAX,1,57.99,TAX,1704150139,S11,20240101
S11/20240101/00013,5,TENDER,1,505.36,TENDER,1704150139,S11,20240101
S11/20240101/00014,1,P105050,4,97.95,SALE,1704123488,S11,20240101
S11/20240101/00014,2,P102230,3,313.70,SALE,1704123488,S11,20240101
S11/20240101/00014,3,P108186,5,315.95,SALE,1704123488,S11,20240101
S11/20240101/00014,4,TAX,1,378.56,TAX,1704123488,S11,20240101
