bill_no,line_no,product_code,qty,unit_price,line_type,ts,store_id,business_date
S08/20241201/00001,1,P100911,1,67.40,SALE,01-12-2024 11:55:07,S08,20241201
S08/20241201/00001,2,P100499,4,258.12,SALE,01-12-2024 11:55:07,S08,20241201
S08/20241201/00001,3,P104637,2,353.99,SALE,01-12-2024 11:55:07,S08,20241201
S08/20241201/00001,4,P100250,1,544.91,SALE,01-12-2024 11:55:07,S08,20241201
S08/20241201/00001,5,P108338,2,218.68,SALE,01-12-2024 11:55:07,S08,20241201
S08/20241201/00001,6,P100239,3,360.16,SALE,01-12-2024 11:55:07,S08,20241201
S08/20241201/00001,7,DISC,1,-447.98,DISCOUNT,01-12-2024 11:55:07,S08,20241201
S08/20241201/00001,8,TAX,1,396.02,TAX,01-12-2024 11:55:07,S08,20241201
S08/20241201/00001,9,TENDER,1,3818.65,TENDER,01-12-2024 11:55:07,S08,20241201
S08/20241201/00002,1,P102788,3,920.26,SALE,01-12-2024 09:33:07,S08,20241201
S08/20241201/00002,2,P105643,1,1294.23,SALE,01-12-2024 09:33:07,S08,20241201
S08/20241201/00002,3,P106823,2,148.11,SALE,01-12-2024 09:33:07,S08,20241201
S08/20241201/00002,4,P107115,2,172.62,SALE,01-12-2024 09:33:07,S08,20241201
S08/20241201/00002,5,P106512,2,467.07,SALE,01-12-2024 09:33:07,S08,20241201
S08/20241201/00002,6,TAX,1,358.99,TAX,01-12-2024 09:33:07,S08,20241201
S08/20241201/00002,7,TENDER,1,5989.60,TENDER,01-12-2024 09:33:07,S08,20241201
S08/20241201/00003,1,P102346,1,89.47,SALE,01-12-2024 18:31:39,S08,20241201
S08/20241201/00003,2,P100967,2,969.23,SALE,01-12-2024 18:31:39,S08,20241201
S08/20241201/00003,3,TAX,1,243.35,TAX,01-12-2024 18:31:39,S08,20241201
S08/20241201/00003,4,TENDER,1,2271.28,TENDER,01-12-2024 18:31:39,S08,20241201
S08/20241201/00004,1,P102409,1,326.59,SALE,01-12-2024 18:16:48,S08,20241201
S08/20241201/00004,2,P101710,2,345.87,SALE,01-12-2024 18:16:48,S08,20241201
S08/20241201/00004,3,P105707,2,130.64,SALE,01-12-2024 18:16:48,S08,20241201
S08/20241201/00004,4,P107414,1,565.57,SALE,01-12-2024 18:16:48,S08,20241201
S08/20241201/00004,5,P102243,1,145.61,SALE,01-12-2024 18:16:48,S08,20241201
S08/20241201/00004,6,TAX,1,208.71,TAX,01-12-2024 18:16:48,S08,20241201
S08/20241201/00004,7,TENDER,1,2199.50,TENDER,01-12-2024 18:16:48,S08,20241201
S08/20241201/00005,1,P103908,1,104.62,SALE,01-12-2024 17:55:36,S08,20241201
S08/20241201/00005,2,P106080,1,361.06,SALE,01-12-2024 17:55:36,S08,20241201
S08/20241201/00005,3,P106865,2,299.72,SALE,01-12-2024 17:55:36,S08,20241201
S08/20241201/00005,4,P104358,3,1243.57,SALE,01-12-2024 17:55:36,S08,20241201
