bill_no,line_no,product_code,qty,unit_price,line_type,ts,store_id,business_date
S05/20240701/00001,1,P103337,1,84.50,SALE,2024-07-01T13:46:09,S05,20240701
S05/20240701/00001,2,P106059,2,317.68,SALE,2024-07-01T13:46:09,S05,20240701
S05/20240701/00001,3,P102460,2,548.91,SALE,2024-07-01T13:46:09,S05,20240701
S05/20240701/00001,4,P100121,2,107.67,SALE,2024-07-01T13:46:09,S05,20240701
S05/20240701/00001,5,P106745,3,564.66,SALE,2024-07-01T13:46:09,S05,20240701
S05/20240701/00001,6,P102738,3,236.55,SALE,2024-07-01T13:46:09,S05,20240701
S05/20240701/00001,7,TAX,1,574.32,TAX,2024-07-01T13:46:09,S05,20240701
S05/20240701/00001,8,TENDER,1,5010.97,TENDER,2024-07-01T13:46:09,S05,20240701
S05/20240701/00002,1,P102074,3,415.90,SALE,2024-07-01T14:58:22,S05,20240701
S05/20240701/00002,2,P101634,4,25.05,SALE,2024-07-01T14:58:22,S05,20240701
S05/20240701/00002,3,P106048,2,310.59,SALE,2024-07-01T14:58:22,S05,20240701
S05/20240701/00002,4,P101356,2,1083.07,SALE,2024-07-01T14:58:22,S05,20240701
S05/20240701/00002,5,TAX,1,263.27,TAX,2024-07-01T14:58:22,S05,20240701
S05/20240701/00002,6,TENDER,1,4398.49,TENDER,2024-07-01T14:58:22,S05,20240701
S05/20240701/00003,1,P107040,2,474.18,SALE,2024-07-01T20:57:16,S05,20240701
S05/20240701/00003,2,P103864,4,452.72,SALE,2024-07-01T20:57:16,S05,20240701
S05/20240701/00003,3,P106885,2,132.48,SALE,2024-07-01T20:57:16,S05,20240701
S05/20240701/00003,4,P106718,4,526.83,SALE,2024-07-01T20:57:16,S05,20240701
S05/20240701/00003,5,P100035,1,1810.38,SALE,2024-07-01T20:57:16,S05,20240701
S05/20240701/00003,6,TAX,1,782.22,TAX,2024-07-01T20:57:16,S05,20240701
S05/20240701/00003,7,TENDER,1,7724.12,TENDER,2024-07-01T20:57:16,S05,20240701
S05/20240701/00004,1,P100469,1,49.80,SALE,2024-07-01T12:31:54,S05,20240701
S05/20240701/00004,2,P104454,1,47.84,SALE,2024-07-01T12:31:54,S05,20240701
S05/20240701/00004,3,P105965,1,61.37,SALE,2024-07-01T12:31:54,S05,20240701
S05/20240701/00004,4,P105307,3,863.64,SALE,2024-07-01T12:31:54,S05,20240701
S05/20240701/00004,5,P100319,4,48.05,SALE,2024-07-01T12:31:54,S05,20240701
S05/20240701/00004,6,P104334,4,294.34,SALE,2024-07-01T12:31:54,S05,20240701
