bill_no,line_no,product_code,qty,unit_price,line_type,ts,store_id,business_date
S05/20240101/00001,1,P102409,3,381.29,SALE,2024-01-01T17:54:11,S05,20240101
S05/20240101/00001,2,P103484,3,109.59,SALE,2024-01-01T17:54:11,S05,20240101
S05/20240101/00001,3,P107933,1,1175.95,SALE,2024-01-01T17:54:11,S05,20240101
S05/20240101/00001,4,P107178,2,294.44,SALE,2024-01-01T17:54:11,S05,20240101
S05/20240101/00001,5,TAX,1,328.15,TAX,2024-01-01T17:54:11,S05,20240101
S05/20240101/00001,6,TENDER,1,3565.62,TENDER,2024-01-01T17:54:11,S05,20240101
S05/20240101/00002,1,P103777,1,44.82,SALE,2024-01-01T22:29:25,S05,20240101
S05/20240101/00002,2,P104695,5,62.43,SALE,2024-01-01T22:29:25,S05,20240101
S05/20240101/00002,3,P103806,3,305.95,SALE,2024-01-01T22:29:25,S05,20240101
S05/20240101/00002,4,P106807,2,322.15,SALE,2024-01-01T22:29:25,S05,20240101
S05/20240101/00002,5,TAX,1,133.82,TAX,2024-01-01T22:29:25,S05,20240101
S05/20240101/00002,6,TENDER,1,2052.94,TENDER,2024-01-01T22:29:25,S05,20240101
S05/20240101/00003,1,P102640,2,241.34,SALE,2024-01-01T16:29:25,S05,20240101
S05/20240101/00003,2,P104123,1,340.95,SALE,2024-01-01T16:29:25,S05,20240101
S05/20240101/00003,3,TAX,1,127.80,TAX,2024-01-01T16:29:25,S05,20240101
S05/20240101/00003,4,TENDER,1,951.43,TENDER,2024-01-01T16:29:25,S05,20240101
S05/20240101/00004,1,P106473,2,296.95,SALE,2024-01-01T16:55:27,S05,20240101
S05/20240101/00004,2,P106353,7,244.95,SALE,2024-01-01T16:55:27,S05,20240101
S05/20240101/00004,3,P107330,2,115.95,SALE,2024-01-01T16:55:27,S05,20240101
S05/20240101/00004,4,P101613,2,109.83,SALE,2024-01-01T16:55:27,S05,20240101
S05/20240101/00004,5,P100438,2,64.40,SALE,2024-01-01T16:55:27,S05,20240101
S05/20240101/00004,6,TAX,1,503.26,TAX,2024-01-01T16:55:27,S05,20240101
S05/20240101/00004,7,TENDER,1,3392.17,TENDER,2024-01-01T16:55:27,S05,20240101
S05/20240101/00005,1,P108326,2,439.67,SALE,2024-01-01T19:38:21,S05,20240101
S05/20240101/00005,2,P105918,2,315.80,SALE,2024-01-01T19:38:21,S05,20240101
S05/20240101/00005,3,P106955,4,210.95,SALE,2024-01-01T19:38:21,S05,20240101
S05/20240101/00005,4,P104121,1,130.95,SALE,2024-01-01T19:38:21,S05,20240101
S05/20240101/00005,5,TAX,1,284.97,TAX,2024-01-01T19:38:21,S05,20240101
S05/20240101/00005,6,TENDER,1,2770.66,TENDER,2024-01-01T19:38:21,S05,20240101
S05/20240101/00006,1,P104854,3,32.36,SALE,2024-01-01T19:40:34,S05,20240101
S05/20240101/00006,2,P103012,1,266.62,SALE,2024-01-01T19:40:34,S05,20240101
S05/20240101/00006,3,P104160,3,243.35,SALE,2024-01-01T19:40:34,S05,20240101
S05/20240101/00006,4,P104149,3,85.95,SALE,2024-01-01T19:40:34,S05,20240101
S05/20240101/00006,5,P102761,2,159.81,SALE,2024-01-01T19:40:34,S05,20240101
S05/20240101/00006,6,P106920,2,1398.34,SALE,2024-01-01T19:40:34,S05,20240101
S05/20240101/00006,7,P102112,3,389.72,SALE,2024-01-01T19:40:34,S05,20240101
S05/20240101/00006,8,P104854,-3,32.36,VOID,2024-01-01T19:40:34,S05,20240101
S05/20240101/00006,9,P103012,-1,266.62,VOID,2024-01-01T19:40:34,S05,20240101
S05/20240101/00006,10,P104160,-3,243.35,VOID,2024-01-01T19:40:34,S05,20240101
S05/20240101/00006,11,P104149,-3,85.95,VOID,2024-01-01T19:40:34,S05,20240101
S05/20240101/00006,12,P102761,-2,159.81,VOID,2024-01-01T19:40:34,S05,20240101
S05/20240101/00006,13,P106920,-2,1398.34,VOID,2024-01-01T19:40:34,S05,20240101
S05/20240101/00006,14,P102112,-3,389.72,VOID,2024-01-01T19:40:34,S05,20240101
S05/20240101/00006,15,TAX,1,0.00,TAX,2024-01-01T19:40:34,S05,20240101
S05/20240101/00006,16,TENDER,1,0.00,TENDER,2024-01-01T19:40:34,S05,20240101
S05/20240101/00007,1,P106830,5,103.94,SALE,2024-01-01T16:38:07,S05,20240101
S05/20240101/00007,2,P105950,3,1356.49,SALE,2024-01-01T16:38:07,S05,20240101
S05/20240101/00007,3,P104435,3,407.95,SALE,2024-01-01T16:38:07,S05,20240101
S05/20240101/00007,4,P102096,1,1067.74,SALE,2024-01-01T16:38:07,S05,20240101
S05/20240101/00007,5,P108356,2,189.09,SALE,2024-01-01T16:38:07,S05,20240101
S05/20240101/00007,6,P100453,3,195.74,SALE,2024-01-01T16:38:07,S05,20240101
S05/20240101/00007,7,P103727,1,116.95,SALE,2024-01-01T16:38:07,S05,20240101
S05/20240101/00007,8,TAX,1,498.42,TAX,2024-01-01T16:38:07,S05,20240101
S05/20240101/00007,9,TENDER,1,8461.53,TENDER,2024-01-01T16:38:07,S05,20240101
S05/20240101/00008,1,P103222,1,317.95,SALE,2024-01-01T16:15:12,S05,20240101
S05/20240101/00008,2,P100543,3,123.06,SALE,2024-01-01T16:15:12,S05,20240101
S05/20240101/00008,3,P104902,1,383.95,SALE,2024-01-01T16:15:12,S05,20240101
