bill_no,line_no,product_code,qty,unit_price,line_type,ts,store_id,business_date
S11/20240801/00001,1,P103732,1,100.42,SALE,1722514377,S11,20240801
S11/20240801/00001,2,P107743,2,197.87,SALE,1722514377,S11,20240801
S11/20240801/00001,3,P103719,2,957.52,SALE,1722514377,S11,20240801
S11/20240801/00001,4,P107952,2,1852.40,SALE,1722514377,S11,20240801
S11/20240801/00001,5,P103693,3,102.71,SALE,1722514377,S11,20240801
S11/20240801/00001,6,P105433,1,144.32,SALE,1722514377,S11,20240801
S11/20240801/00001,7,TAX,1,308.29,TAX,1722514377,S11,20240801
S11/20240801/00001,8,TENDER,1,6876.74,TENDER,1722514377,S11,20240801
S11/20240801/00002,1,P100781,1,611.95,SALE,1722526593,S11,20240801
S11/20240801/00002,2,P107575,4,65.95,SALE,1722526593,S11,20240801
S11/20240801/00002,3,P104194,1,119.04,SALE,1722526593,S11,20240801
S11/20240801/00002,4,P106209,3,182.34,SALE,1722526593,S11,20240801
S11/20240801/00002,5,P105570,3,345.21,SALE,1722526593,S11,20240801
S11/20240801/00002,6,TAX,1,249.00,TAX,1722526593,S11,20240801
S11/20240801/00002,7,TENDER,1,2826.44,TENDER,1722526593,S11,20240801
S11/20240801/00003,1,P105589,2,90.25,SALE,1722557498,S11,20240801
S11/20240801/00003,2,P103249,2,521.24,SALE,1722557498,S11,20240801
S11/20240801/00003,3,P101690,2,1044.81,SALE,1722557498,S11,20240801
S11/20240801/00003,4,P100463,2,290.57,SALE,1722557498,S11,20240801
S11/20240801/00003,5,TAX,1,258.83,TAX,1722557498,S11,20240801
S11/20240801/00003,6,TENDER,1,4152.57,TENDER,1722557498,S11,20240801
S11/20240801/00004,1,P107294,1,83.95,SALE,1722521528,S11,20240801
S11/20240801/00004,2,P108179,1,295.94,SALE,1722521528,S11,20240801
S11/20240801/00004,3,P105356,1,232.26,SALE,1722521528,S11,20240801
S11/20240801/00004,4,TAX,1,51.32,TAX,1722521528,S11,20240801
S11/20240801/00004,5,TENDER,1,663.47,TENDER,1722521528,S11,20240801
S11/20240801/00005,1,P105518,3,729.30,SALE,1722530586,S11,20240801
S11/20240801/00005,2,P102243,1,133.95,SALE,1722530586,S11,20240801
S11/20240801/00005,3,P102768,3,158.73,SALE,1722530586,S11,20240801
S11/20240801/00005,4,P100298,3,53.95,SALE,1722530586,S11,20240801
S11/20240801/00005,5,P105819,2,66.64,SALE,1722530586,S11,20240801
S11/20240801/00005,6,P100260,1,1124.20,SALE,1722530586,S11,20240801
S11/20240801/00005,7,P105164,3,216.12,SALE,1722530586,S11,20240801
S11/20240801/00005,8,P103155,3,270.20,SALE,1722530586,S11,20240801
S11/20240801/00005,9,TAX,1,664.22,TAX,1722530586,S11,20240801
S11/20240801/00005,10,TENDER,1,6340.55,TENDER,1722530586,S11,20240801
S11/20240801/00006,1,P102581,1,189.36,SALE,1722524260,S11,20240801
S11/20240801/00006,2,P108067,2,640.50,SALE,1722524260,S11,20240801
S11/20240801/00006,3,P101248,1,497.50,SALE,1722524260,S11,20240801
S11/20240801/00006,4,TAX,1,99.02,TAX,1722524260,S11,20240801
S11/20240801/00006,5,TENDER,1,2066.88,TENDER,1722524260,S11,20240801
S11/20240801/00007,1,P104023,2,630.48,SALE,1722524206,S11,20240801
S11/20240801/00007,2,P103054,2,113.30,SALE,1722524206,S11,20240801
S11/20240801/00007,3,P101638,2,402.54,SALE,1722524206,S11,20240801
S11/20240801/00007,4,DISC,1,-112.18,DISCOUNT,1722524206,S11,20240801
S11/20240801/00007,5,TAX,1,151.85,TAX,1722524206,S11,20240801
S11/20240801/00007,6,TENDER,1,2332.31,TENDER,1722524206,S11,20240801
S11/20240801/00008,1,P100731,4,254.77,SALE,1722555644,S11,20240801
S11/20240801/00008,2,P104181,2,279.95,SALE,1722555644,S11,20240801
S11/20240801/00008,3,P108346,2,478.23,SALE,1722555644,S11,20240801
S11/20240801/00008,4,DISC,1,-136.25,DISCOUNT,1722555644,S11,20240801
S11/20240801/00008,5,TAX,1,282.41,TAX,1722555644,S11,20240801
S11/20240801/00008,6,TENDER,1,2681.60,TENDER,1722555644,S11,20240801
S11/20240801/00009,1,P105918,1,294.44,SALE,1722525125,S11,20240801
S11/20240801/00009,2,P105603,1,202.29,SALE,1722525125,S11,20240801
S11/20240801/00009,3,P105784,2,116.81,SALE,1722525125,S11,20240801
S11/20240801/00009,4,P103843,1,636.12,SALE,1722525125,S11,20240801
S11/20240801/00009,5,P107472,1,60.81,SALE,1722525125,S11,20240801
S11/20240801/00009,6,P101982,5,366.95,SALE,1722525125,S11,20240801
S11/20240801/00009,7,DISC,1,-108.97,DISCOUNT,1722525125,S11,20240801
S11/20240801/00009,8,TAX,1,519.26,TAX,1722525125,S11,20240801
S11/20240801/00009,9,TENDER,1,3672.32,TENDER,1722525125,S11,20240801
S11/20240801/00010,1,P106731,1,142.59,SALE,1722551568,S11,20240801
S11/20240801/00010,2,P106357,3,1078.45,SALE,1722551568,S11,20240801
S11/20240801/00010,3,P103668,2,1530.18,SALE,1722551568,S11,20240801
S11/20240801/00010,4,P104784,3,370.89,SALE,1722551568,S11,20240801
S11/20240801/00010,5,P107126,2,75.95,SALE,1722551568,S11,20240801
S11/20240801/00010,6,P106639,2,415.94,SALE,1722551568,S11,20240801
S11/20240801/00010,7,P104446,1,56.83,SALE,1722551568,S11,20240801
S11/20240801/00010,8,P101201,4,45.00,SALE,1722551568,S11,20240801
S11/20240801/00010,9,TAX,1,812.06,TAX,1722551568,S11,20240801
