bill_no,line_no,product_code,qty,unit_price,line_type,ts,store_id,business_date
S02/20241201/00001,1,P108262,2,592.59,SALE,2024-12-01T15:49:57,S02,20241201
S02/20241201/00001,2,P106553,2,139.74,SALE,2024-12-01T15:49:57,S02,20241201
S02/20241201/00001,3,P106270,2,308.83,SALE,2024-12-01T15:49:57,S02,20241201
S02/20241201/00001,4,P101142,1,102.04,SALE,2024-12-01T15:49:57,S02,20241201
S02/20241201/00001,5,TAX,1,275.88,TAX,2024-12-01T15:49:57,S02,20241201
S02/20241201/00001,6,TENDER,1,2460.24,TENDER,2024-12-01T15:49:57,S02,20241201
S02/20241201/00002,1,P101839,3,402.65,SALE,2024-12-01T15:28:39,S02,20241201
S02/20241201/00002,2,P108379,1,300.71,SALE,2024-12-01T15:28:39,S02,20241201
S02/20241201/00002,3,P101864,4,112.21,SALE,2024-12-01T15:28:39,S02,20241201
S02/20241201/00002,4,P108300,1,286.59,SALE,2024-12-01T15:28:39,S02,20241201
S02/20241201/00002,5,TAX,1,313.42,TAX,2024-12-01T15:28:39,S02,20241201
S02/20241201/00002,6,TENDER,1,2557.51,TENDER,2024-12-01T15:28:39,S02,20241201
S02/20241201/00003,1,P102383,4,10.62,SALE,2024-12-01T17:36:38,S02,20241201
S02/20241201/00003,2,P103389,3,239.67,SALE,2024-12-01T17:36:38,S02,20241201
S02/20241201/00003,3,P104606,3,98.45,SALE,2024-12-01T17:36:38,S02,20241201
S02/20241201/00003,4,P105450,1,252.15,SALE,2024-12-01T17:36:38,S02,20241201
S02/20241201/00003,5,DISC,1,-60.59,DISCOUNT,2024-12-01T17:36:38,S02,20241201
S02/20241201/00003,6,TAX,1,164.53,TAX,2024-12-01T17:36:38,S02,20241201
S02/20241201/00003,7,TENDER,1,1412.93,TENDER,2024-12-01T17:36:38,S02,20241201
S02/20241201/00004,1,P105815,2,320.65,SALE,2024-12-01T10:35:38,S02,20241201
S02/20241201/00004,2,P105815,-2,320.65,VOID,2024-12-01T10:35:38,S02,20241201
S02/20241201/00004,3,TAX,1,0.00,TAX,2024-12-01T10:35:38,S02,20241201
S02/20241201/00004,4,TENDER,1,0.00,TENDER,2024-12-01T10:35:38,S02,20241201
S02/20241201/00005,1,P106563,3,469.90,SALE,2024-12-01T15:34:10,S02,20241201
S02/20241201/00005,2,P103946,1,338.64,SALE,2024-12-01T15:34:10,S02,20241201
S02/20241201/00005,3,P103591,1,102.70,SALE,2024-12-01T15:34:10,S02,20241201
S02/20241201/00005,4,TAX,1,187.65,TAX,2024-12-01T15:34:10,S02,20241201
S02/20241201/00005,5,TENDER,1,2038.69,TENDER,2024-12-01T15:34:10,S02,20241201
S02/20241201/00006,1,P107495,3,448.19,SALE,2024-12-01T15:22:35,S02,20241201
S02/20241201/00006,2,P100571,2,134.98,SALE,2024-12-01T15:22:35,S02,20241201
S02/20241201/00006,3,P107589,1,257.75,SALE,2024-12-01T15:22:35,S02,20241201
S02/20241201/00006,4,P104320,1,147.42,SALE,2024-12-01T15:22:35,S02,20241201
S02/20241201/00006,5,P106130,1,1317.16,SALE,2024-12-01T15:22:35,S02,20241201
S02/20241201/00006,6,TAX,1,256.34,TAX,2024-12-01T15:22:35,S02,20241201
S02/20241201/00006,7,TENDER,1,3593.20,TENDER,2024-12-01T15:22:35,S02,20241201
S02/20241201/00007,1,P101122,1,69.38,SALE,2024-12-01T18:59:27,S02,20241201
S02/20241201/00007,2,P103372,2,49.00,SALE,2024-12-01T18:59:27,S02,20241201
S02/20241201/00007,3,P107056,1,341.76,SALE,2024-12-01T18:59:27,S02,20241201
S02/20241201/00007,4,P106133,1,370.91,SALE,2024-12-01T18:59:27,S02,20241201
S02/20241201/00007,5,TAX,1,158.41,TAX,2024-12-01T18:59:27,S02,20241201
S02/20241201/00007,6,TENDER,1,1038.46,TENDER,2024-12-01T18:59:27,S02,20241201
S02/20241201/00008,1,P102122,3,138.84,SALE,2024-12-01T15:37:11,S02,20241201
S02/20241201/00008,2,P104883,4,370.64,SALE,2024-12-01T15:37:11,S02,20241201
S02/20241201/00008,3,P102849,1,682.39,SALE,2024-12-01T15:37:11,S02,20241201
S02/20241201/00008,4,P101023,4,213.62,SALE,2024-12-01T15:37:11,S02,20241201
S02/20241201/00008,5,P101558,1,52.58,SALE,2024-12-01T15:37:11,S02,20241201
S02/20241201/00008,6,TAX,1,283.18,TAX,2024-12-01T15:37:11,S02,20241201
S02/20241201/00008,7,TENDER,1,3771.71,TENDER,2024-12-01T15:37:11,S02,20241201
S02/20241201/00009,1,P101955,3,364.45,SALE,2024-12-01T14:19:55,S02,20241201
S02/20241201/00009,2,P107432,3,45.60,SALE,2024-12-01T14:19:55,S02,20241201
S02/20241201/00009,3,P103510,3,196.86,SALE,2024-12-01T14:19:55,S02,20241201
S02/20241201/00009,4,P103882,2,273.56,SALE,2024-12-01T14:19:55,S02,20241201
S02/20241201/00009,5,P103040,4,410.59,SALE,2024-12-01T14:19:55,S02,20241201
S02/20241201/00009,6,TAX,1,627.28,TAX,2024-12-01T14:19:55,S02,20241201
S02/20241201/00009,7,TENDER,1,4637.49,TENDER,2024-12-01T14:19:55,S02,20241201
S02/20241201/00010,1,P105483,1,160.65,SALE,2024-12-01T18:31:42,S02,20241201
S02/20241201/00010,2,P103168,4,980.21,SALE,2024-12-01T18:31:42,S02,20241201
S02/20241201/00010,3,P105209,1,399.92,SALE,2024-12-01T18:31:42,S02,20241201
S02/20241201/00010,4,TAX,1,571.40,TAX,2024-12-01T18:31:42,S02,20241201
S02/20241201/00010,5,TENDER,1,5052.81,TENDER,2024-12-01T18:31:42,S02,20241201
S02/20241201/00011,1,P104980,1,92.75,SALE,2024-12-01T16:03:40,S02,20241201
S02/20241201/00011,2,P100991,2,173.46,SALE,2024-12-01T16:03:40,S02,20241201
S02/20241201/00011,3,P107301,1,945.94,SALE,2024-12-01T16:03:40,S02,20241201
S02/20241201/00011,4,DISC,1,-79.74,DISCOUNT,2024-12-01T16:03:40,S02,20241201
S02/20241201/00011,5,TAX,1,20.72,TAX,2024-12-01T16:03:40,S02,20241201
S02/20241201/00011,6,TENDER,1,1326.59,TENDER,2024-12-01T16:03:40,S02,20241201
S02/20241201/00012,1,P107458,1,1239.88,SALE,2024-12-01T21:19:11,S02,20241201
S02/20241201/00012,2,P108389,2,837.30,SALE,2024-12-01T21:19:11,S02,20241201
S02/20241201/00012,3,P105230,1,123.72,SALE,2024-12-01T21:19:11,S02,20241201
S02/20241201/00012,4,P100239,2,360.16,SALE,2024-12-01T21:19:11,S02,20241201
S02/20241201/00012,5,P102471,1,151.71,SALE,2024-12-01T21:19:11,S02,20241201
S02/20241201/00012,6,P105313,4,51.83,SALE,2024-12-01T21:19:11,S02,20241201
S02/20241201/00012,7,TAX,1,212.32,TAX,2024-12-01T21:19:11,S02,20241201
