bill_no,line_no,product_code,qty,unit_price,line_type,ts,store_id,business_date
S10/20240401/00001,1,P105890,1,1102.54,SALE,1711986419,S10,20240401
S10/20240401/00001,2,P102460,3,548.91,SALE,1711986419,S10,20240401
S10/20240401/00001,3,TAX,1,137.46,TAX,1711986419,S10,20240401
S10/20240401/00001,4,TENDER,1,2886.73,TENDER,1711986419,S10,20240401
S10/20240401/00002,1,P105030,3,211.39,SALE,1711983573,S10,20240401
S10/20240401/00002,2,P106300,1,387.92,SALE,1711983573,S10,20240401
S10/20240401/00002,3,P101626,4,941.95,SALE,1711983573,S10,20240401
S10/20240401/00002,4,P107822,2,68.95,SALE,1711983573,S10,20240401
S10/20240401/00002,5,TAX,1,637.66,TAX,1711983573,S10,20240401
S10/20240401/00002,6,TENDER,1,5565.45,TENDER,1711983573,S10,20240401
S10/20240401/00003,1,P103785,1,491.90,SALE,1712005526,S10,20240401
S10/20240401/00003,2,P101156,1,91.80,SALE,1712005526,S10,20240401
S10/20240401/00003,3,P106169,1,221.03,SALE,1712005526,S10,20240401
S10/20240401/00003,4,P100276,2,937.37,SALE,1712005526,S10,20240401
S10/20240401/00003,5,P106907,2,271.35,SALE,1712005526,S10,20240401
S10/20240401/00003,6,TAX,1,197.14,TAX,1712005526,S10,20240401
S10/20240401/00003,7,TENDER,1,3419.31,TENDER,1712005526,S10,20240401
S10/20240401/00004,1,P106317,3,423.01,SALE,1711983922,S10,20240401
S10/20240401/00004,2,P103654,2,460.36,SALE,1711983922,S10,20240401
S10/20240401/00004,3,TAX,1,198.32,TAX,1711983922,S10,20240401
S10/20240401/00004,4,TENDER,1,2388.07,TENDER,1711983922,S10,20240401
S10/20240401/00005,1,P105838,1,594.50,SALE,1711989822,S10,20240401
S10/20240401/00005,2,TAX,1,0.00,TAX,1711989822,S10,20240401
S10/20240401/00005,3,TENDER,1,594.50,TENDER,1711989822,S10,20240401
S10/20240401/00006,1,P101697,1,85.25,SALE,1711959184,S10,20240401
S10/20240401/00006,2,P104587,2,252.25,SALE,1711959184,S10,20240401
S10/20240401/00006,3,TAX,1,25.23,TAX,1711959184,S10,20240401
S10/20240401/00006,4,TENDER,1,614.98,TENDER,1711959184,S10,20240401
S10/20240401/00007,1,P101500,2,330.53,SALE,1711994579,S10,20240401
S10/20240401/00007,2,P102671,2,231.95,SALE,1711994579,S10,20240401
S10/20240401/00007,3,P100354,1,182.63,SALE,1711994579,S10,20240401
S10/20240401/00007,4,TAX,1,105.42,TAX,1711994579,S10,20240401
S10/20240401/00007,5,TENDER,1,1413.01,TENDER,1711994579,S10,20240401
S10/20240401/00008,1,P101190,1,84.60,SALE,1711974069,S10,20240401
S10/20240401/00008,2,P104747,3,342.93,SALE,1711974069,S10,20240401
S10/20240401/00008,3,TAX,1,138.68,TAX,1711974069,S10,20240401
S10/20240401/00008,4,TENDER,1,1252.07,TENDER,1711974069,S10,20240401
S10/20240401/00009,1,P108262,1,601.82,SALE,1711983410,S10,20240401
S10/20240401/00009,2,TAX,1,108.33,TAX,1711983410,S10,20240401
S10/20240401/00009,3,TENDER,1,710.15,TENDER,1711983410,S10,20240401
S10/20240401/00010,1,P103281,4,163.32,SALE,1711998373,S10,20240401
S10/20240401/00010,2,P105450,3,252.15,SALE,1711998373,S10,20240401
S10/20240401/00010,3,P104965,1,88.45,SALE,1711998373,S10,20240401
S10/20240401/00010,4,P100560,2,192.67,SALE,1711998373,S10,20240401
S10/20240401/00010,5,P107292,2,308.70,SALE,1711998373,S10,20240401
S10/20240401/00010,6,P100571,3,117.95,SALE,1711998373,S10,20240401
S10/20240401/00010,7,TAX,1,306.03,TAX,1711998373,S10,20240401
S10/20240401/00010,8,TENDER,1,3160.80,TENDER,1711998373,S10,20240401
S10/20240401/00011,1,P107190,3,223.50,SALE,1711971237,S10,20240401
S10/20240401/00011,2,P106239,1,803.36,SALE,1711971237,S10,20240401
S10/20240401/00011,3,P106130,6,1254.95,SALE,1711971237,S10,20240401
S10/20240401/00011,4,P106399,4,1107.95,SALE,1711971237,S10,20240401
S10/20240401/00011,5,TAX,1,652.51,TAX,1711971237,S10,20240401
S10/20240401/00011,6,TENDER,1,14087.87,TENDER,1711971237,S10,20240401
S10/20240401/00012,1,P105636,1,526.95,SALE,1711986204,S10,20240401
S10/20240401/00012,2,P107435,4,549.51,SALE,1711986204,S10,20240401
S10/20240401/00012,3,P101279,5,224.83,SALE,1711986204,S10,20240401
S10/20240401/00012,4,P105643,2,1294.23,SALE,1711986204,S10,20240401
S10/20240401/00012,5,P102091,1,87.60,SALE,1711986204,S10,20240401
S10/20240401/00012,6,P106270,2,308.83,SALE,1711986204,S10,20240401
S10/20240401/00012,7,P100210,1,1073.90,SALE,1711986204,S10,20240401
S10/20240401/00012,8,TAX,1,524.52,TAX,1711986204,S10,20240401
S10/20240401/00012,9,TENDER,1,8741.28,TENDER,1711986204,S10,20240401
S10/20240401/00013,1,P103766,2,191.95,SALE,1712002917,S10,20240401
S10/20240401/00013,2,P103777,4,44.82,SALE,1712002917,S10,20240401
S10/20240401/00013,3,DISC,1,-14.53,DISCOUNT,1712002917,S10,20240401
S10/20240401/00013,4,TAX,1,27.43,TAX,1712002917,S10,20240401
S10/20240401/00013,5,TENDER,1,576.08,TENDER,1712002917,S10,20240401
S10/20240401/00014,1,P100933,2,257.95,SALE,1711970848,S10,20240401
S10/20240401/00014,2,P107721,3,92.25,SALE,1711970848,S10,20240401
S10/20240401/00014,3,P104645,2,1110.62,SALE,1711970848,S10,20240401
S10/20240401/00014,4,P101762,3,529.95,SALE,1711970848,S10,20240401
S10/20240401/00014,5,P105656,1,438.95,SALE,1711970848,S10,20240401
S10/20240401/00014,6,P105980,1,263.95,SALE,1711970848,S10,20240401
S10/20240401/00014,7,TAX,1,315.32,TAX,1711970848,S10,20240401
S10/20240401/00014,8,TENDER,1,5621.96,TENDER,1711970848,S10,20240401
S10/20240401/00015,1,P104478,3,16.95,SALE,1711987885,S10,20240401
S10/20240401/00015,2,P107217,2,259.95,SALE,1711987885,S10,20240401
S10/20240401/00015,3,P106162,1,527.95,SALE,1711987885,S10,20240401
S10/20240401/00015,4,P107880,2,307.95,SALE,1711987885,S10,20240401
S10/20240401/00015,5,P104980,2,69.95,SALE,1711987885,S10,20240401
S10/20240401/00015,6,P104944,1,42.95,SALE,1711987885,S10,20240401
S10/20240401/00015,7,P102947,1,59.21,SALE,1711987885,S10,20240401
S10/20240401/00015,8,P102849,2,641.17,SALE,1711987885,S10,20240401
S10/20240401/00015,9,TAX,1,270.94,TAX,1711987885,S10,20240401
S10/20240401/00015,10,TENDER,1,3509.94,TENDER,1711987885,S10,20240401
S10/20240401/00016,1,P101164,4,322.78,SALE,1711991100,S10,20240401
S10/20240401/00016,2,P106602,2,120.10,SALE,1711991100,S10,20240401
S10/20240401/00016,3,P100767,1,269.95,SALE,1711991100,S10,20240401
S10/20240401/00016,4,P104820,3,207.26,SALE,1711991100,S10,20240401
S10/20240401/00016,5,P100354,2,182.63,SALE,1711991100,S10,20240401
S10/20240401/00016,6,P101904,2,634.24,SALE,1711991100,S10,20240401
S10/20240401/00016,7,P106927,2,140.95,SALE,1711991100,S10,20240401
S10/20240401/00016,8,TAX,1,674.98,TAX,1711991100,S10,20240401
S10/20240401/00016,9,TENDER,1,5013.67,TENDER,1711991100,S10,20240401
S10/20240401/00017,1,P107508,1,1450.59,SALE,1711975200,S10,20240401
S10/20240401/00017,2,P105369,2,135.84,SALE,1711975200,S10,20240401
S10/20240401/00017,3,P103606,3,178.05,SALE,1711975200,S10,20240401
S10/20240401/00017,4,P102755,2,68.95,SALE,1711975200,S10,20240401
S10/20240401/00017,5,P103766,2,191.95,SALE,1711975200,S10,20240401
S10/20240401/00017,6,P103374,1,34.95,SALE,1711975200,S10,20240401
S10/20240401/00017,7,P103978,2,347.08,SALE,1711975200,S10,20240401
S10/20240401/00017,8,TAX,1,316.77,TAX,1711975200,S10,20240401
S10/20240401/00017,9,TENDER,1,3824.10,TENDER,1711975200,S10,20240401
S10/20240401/00018,1,P106282,1,440.95,SALE,1711957987,S10,20240401
S10/20240401/00018,2,P105594,3,317.30,SALE,1711957987,S10,20240401
S10/20240401/00018,3,P104427,1,462.16,SALE,1711957987,S10,20240401
S10/20240401/00018,4,TAX,1,276.79,TAX,1711957987,S10,20240401
S10/20240401/00018,5,TENDER,1,2131.80,TENDER,1711957987,S10,20240401
S10/20240401/00019,1,P105511,3,270.77,SALE,1711985529,S10,20240401
S10/20240401/00019,2,P105507,2,20.17,SALE,1711985529,S10,20240401
S10/20240401/00019,3,P100985,1,252.81,SALE,1711985529,S10,20240401
S10/20240401/00019,4,P106858,2,257.07,SALE,1711985529,S10,20240401
S10/20240401/00019,5,TAX,1,284.27,TAX,1711985529,S10,20240401
S10/20240401/00019,6,TENDER,1,1903.87,TENDER,1711985529,S10,20240401
S10/20240401/00020,1,P100722,4,287.33,SALE,1712002058,S10,20240401
S10/20240401/00020,2,P108356,2,206.87,SALE,1712002058,S10,20240401
S10/20240401/00020,3,TAX,1,49.65,TAX,1712002058,S10,20240401
S10/20240401/00020,4,TENDER,1,1612.71,TENDER,1712002058,S10,20240401
S10/20240401/00021,1,P103188,1,29.57,SALE,1711983500,S10,20240401
S10/20240401/00021,2,P103348,2,456.57,SALE,1711983500,S10,20240401
S10/20240401/00021,3,P102389,3,74.34,SALE,1711983500,S10,20240401
S10/20240401/00021,4,TAX,1,91.12,TAX,1711983500,S10,20240401
S10/20240401/00021,5,TENDER,1,1256.85,TENDER,1711983500,S10,20240401
S10/20240401/00022,1,P105765,1,439.90,SALE,1711980518,S10,20240401
S10/20240401/00022,2,P101213,2,232.84,SALE,1711980518,S10,20240401
S10/20240401/00022,3,P105937,1,259.08,SALE,1711980518,S10,20240401
S10/20240401/00022,4,P102623,2,110.85,SALE,1711980518,S10,20240401
S10/20240401/00022,5,P101492,2,110.48,SALE,1711980518,S10,20240401
S10/20240401/00022,6,P103273,3,340.81,SALE,1711980518,S10,20240401
S10/20240401/00022,7,P101990,1,408.52,SALE,1711980518,S10,20240401
S10/20240401/00022,8,TAX,1,447.73,TAX,1711980518,S10,20240401
S10/20240401/00022,9,TENDER,1,3486.00,TENDER,1711980518,S10,20240401
S10/20240401/00023,1,P103178,2,21.49,SALE,1711980369,S10,20240401
S10/20240401/00023,2,P104802,1,194.24,SALE,1711980369,S10,20240401
S10/20240401/00023,3,P102480,1,198.67,SALE,1711980369,S10,20240401
S10/20240401/00023,4,P102122,1,126.23,SALE,1711980369,S10,20240401
S10/20240401/00023,5,P104891,1,692.46,SALE,1711980369,S10,20240401
S10/20240401/00023,6,P106162,2,580.75,SALE,1711980369,S10,20240401
S10/20240401/00023,7,DISC,1,-214.18,DISCOUNT,1711980369,S10,20240401
S10/20240401/00023,8,TAX,1,144.40,TAX,1711980369,S10,20240401
S10/20240401/00023,9,TENDER,1,2346.30,TENDER,1711980369,S10,20240401
S10/20240401/00024,1,P100736,4,700.87,SALE,1711988954,S10,20240401
S10/20240401/00024,2,P103806,2,305.95,SALE,1711988954,S10,20240401
S10/20240401/00024,3,P102972,1,212.89,SALE,1711988954,S10,20240401
S10/20240401/00024,4,P100438,4,64.40,SALE,1711988954,S10,20240401
S10/20240401/00024,5,P102397,3,355.28,SALE,1711988954,S10,20240401
S10/20240401/00024,6,P106123,4,244.95,SALE,1711988954,S10,20240401
S10/20240401/00024,7,P106367,2,650.25,SALE,1711988954,S10,20240401
S10/20240401/00024,8,TAX,1,567.77,TAX,1711988954,S10,20240401
S10/20240401/00024,9,TENDER,1,7799.78,TENDER,1711988954,S10,20240401
S10/20240401/00025,1,P106735,2,320.99,SALE,1712000276,S10,20240401
S10/20240401/00025,2,P104526,2,345.63,SALE,1712000276,S10,20240401
S10/20240401/00025,3,P103319,2,356.46,SALE,1712000276,S10,20240401
S10/20240401/00025,4,P107784,2,245.59,SALE,1712000276,S10,20240401
S10/20240401/00025,5,P102963,1,365.76,SALE,1712000276,S10,20240401
S10/20240401/00025,6,P100250,3,526.95,SALE,1712000276,S10,20240401
S10/20240401/00025,7,TAX,1,389.59,TAX,1712000276,S10,20240401
S10/20240401/00025,8,TENDER,1,4873.54,TENDER,1712000276,S10,20240401
S10/20240401/00026,1,P102593,1,84.95,SALE,1712003935,S10,20240401
S10/20240401/00026,2,P102626,3,344.82,SALE,1712003935,S10,20240401
S10/20240401/00026,3,P104858,4,297.94,SALE,1712003935,S10,20240401
S10/20240401/00026,4,P101458,2,1309.22,SALE,1712003935,S10,20240401
S10/20240401/00026,5,DISC,1,-281.11,DISCOUNT,1712003935,S10,20240401
S10/20240401/00026,6,TAX,1,266.33,TAX,1712003935,S10,20240401
S10/20240401/00026,7,TENDER,1,4914.83,TENDER,1712003935,S10,20240401
S10/20240401/00027,1,P103908,2,104.62,SALE,1711964549,S10,20240401
S10/20240401/00027,2,P108017,2,103.22,SALE,1711964549,S10,20240401
S10/20240401/00027,3,P105035,2,158.77,SALE,1711964549,S10,20240401
S10/20240401/00027,4,P100483,1,819.95,SALE,1711964549,S10,20240401
S10/20240401/00027,5,P108001,2,87.00,SALE,1711964549,S10,20240401
S10/20240401/00027,6,P103118,2,40.95,SALE,1711964549,S10,20240401
S10/20240401/00027,7,P102445,4,28.95,SALE,1711964549,S10,20240401
S10/20240401/00027,8,TAX,1,50.05,TAX,1711964549,S10,20240401
S10/20240401/00027,9,TENDER,1,1974.92,TENDER,1711964549,S10,20240401
S10/20240401/00028,1,P102243,3,133.95,SALE,1711991130,S10,20240401
S10/20240401/00028,2,P105707,2,130.64,SALE,1711991130,S10,20240401
S10/20240401/00028,3,DISC,1,-45.83,DISCOUNT,1711991130,S10,20240401
S10/20240401/00028,4,TAX,1,47.89,TAX,1711991130,S10,20240401
S10/20240401/00028,5,TENDER,1,665.19,TENDER,1711991130,S10,20240401
S10/20240401/00029,1,P103040,2,402.85,SALE,1711999291,S10,20240401
S10/20240401/00029,2,P101578,2,37.17,SALE,1711999291,S10,20240401
S10/20240401/00029,3,P105815,3,320.65,SALE,1711999291,S10,20240401
S10/20240401/00029,4,P107884,3,29.54,SALE,1711999291,S10,20240401
S10/20240401/00029,5,P104454,1,47.84,SALE,1711999291,S10,20240401
S10/20240401/00029,6,P106200,2,117.95,SALE,1711999291,S10,20240401
S10/20240401/00029,7,P105351,1,102.95,SALE,1711999291,S10,20240401
S10/20240401/00029,8,P102006,2,1424.95,SALE,1711999291,S10,20240401
S10/20240401/00029,9,P101810,2,757.60,SALE,1711999291,S10,20240401
S10/20240401/00029,10,TAX,1,511.18,TAX,1711999291,S10,20240401
S10/20240401/00029,11,TENDER,1,7193.58,TENDER,1711999291,S10,20240401
S10/20240401/00030,1,P107126,3,75.95,SALE,1711975498,S10,20240401
S10/20240401/00030,2,P107264,1,181.93,SALE,1711975498,S10,20240401
S10/20240401/00030,3,P108361,3,69.61,SALE,1711975498,S10,20240401
S10/20240401/00030,4,P103283,2,145.09,SALE,1711975498,S10,20240401
S10/20240401/00030,5,TAX,1,74.60,TAX,1711975498,S10,20240401
S10/20240401/00030,6,TENDER,1,983.39,TENDER,1711975498,S10,20240401
S10/20240401/00031,1,P104956,2,133.95,SALE,1712007450,S10,20240401
S10/20240401/00031,2,P100767,2,269.95,SALE,1712007450,S10,20240401
S10/20240401/00031,3,P107119,3,15.87,SALE,1712007450,S10,20240401
S10/20240401/00031,4,P105136,1,158.61,SALE,1712007450,S10,20240401
S10/20240401/00031,5,P102452,1,169.06,SALE,1712007450,S10,20240401
S10/20240401/00031,6,P105944,3,985.47,SALE,1712007450,S10,20240401
S10/20240401/00031,7,TAX,1,484.80,TAX,1712007450,S10,20240401
S10/20240401/00031,8,TENDER,1,4624.29,TENDER,1712007450,S10,20240401
S10/20240401/00032,1,P105365,4,393.76,SALE,1711985652,S10,20240401
S10/20240401/00032,2,P100816,1,742.63,SALE,1711985652,S10,20240401
S10/20240401/00032,3,P106802,2,689.06,SALE,1711985652,S10,20240401
S10/20240401/00032,4,P104844,2,530.87,SALE,1711985652,S10,20240401
S10/20240401/00032,5,P100850,2,166.95,SALE,1711985652,S10,20240401
S10/20240401/00032,6,P102383,1,9.95,SALE,1711985652,S10,20240401
