bill_no,line_no,product_code,qty,unit_price,line_type,ts,store_id,business_date
S05/20241101/00001,1,P106534,2,96.00,SALE,2024-11-01T12:44:33,S05,20241101
S05/20241101/00001,2,P100456,2,982.47,SALE,2024-11-01T12:44:33,S05,20241101
S05/20241101/00001,3,DISC,1,-71.95,DISCOUNT,2024-11-01T12:44:33,S05,20241101
S05/20241101/00001,4,TAX,1,128.38,TAX,2024-11-01T12:44:33,S05,20241101
S05/20241101/00001,5,TENDER,1,2213.37,TENDER,2024-11-01T12:44:33,S05,20241101
S05/20241101/00002,1,P106234,4,78.81,SALE,2024-11-01T15:01:58,S05,20241101
S05/20241101/00002,2,P106434,2,178.02,SALE,2024-11-01T15:01:58,S05,20241101
S05/20241101/00002,3,P107063,2,387.93,SALE,2024-11-01T15:01:58,S05,20241101
S05/20241101/00002,4,P107946,1,303.95,SALE,2024-11-01T15:01:58,S05,20241101
S05/20241101/00002,5,P106720,2,126.28,SALE,2024-11-01T15:01:58,S05,20241101
S05/20241101/00002,6,TAX,1,219.12,TAX,2024-11-01T15:01:58,S05,20241101
S05/20241101/00002,7,TENDER,1,2222.77,TENDER,2024-11-01T15:01:58,S05,20241101
S05/20241101/00003,1,P105835,3,238.39,SALE,2024-11-01T10:07:04,S05,20241101
S05/20241101/00003,2,P102006,1,1553.68,SALE,2024-11-01T10:07:04,S05,20241101
S05/20241101/00003,3,P103340,1,537.50,SALE,2024-11-01T10:07:04,S05,20241101
S05/20241101/00003,4,P101842,4,227.96,SALE,2024-11-01T10:07:04,S05,20241101
S05/20241101/00003,5,P107089,2,208.86,SALE,2024-11-01T10:07:04,S05,20241101
S05/20241101/00003,6,P104718,4,364.54,SALE,2024-11-01T10:07:04,S05,20241101
S05/20241101/00003,7,P108125,2,129.06,SALE,2024-11-01T10:07:04,S05,20241101
S05/20241101/00003,8,P100494,2,67.32,SALE,2024-11-01T10:07:04,S05,20241101
S05/20241101/00003,9,DISC,1,-586.11,DISCOUNT,2024-11-01T10:07:04,S05,20241101
S05/20241101/00003,10,TAX,1,359.22,TAX,2024-11-01T10:07:04,S05,20241101
S05/20241101/00003,11,TENDER,1,5759.94,TENDER,2024-11-01T10:07:04,S05,20241101
S05/20241101/00004,1,P106207,4,564.89,SALE,2024-11-01T18:56:33,S05,20241101
S05/20241101/00004,2,P101237,1,278.87,SALE,2024-11-01T18:56:33,S05,20241101
S05/20241101/00004,3,P105425,2,153.55,SALE,2024-11-01T18:56:33,S05,20241101
S05/20241101/00004,4,P105729,2,75.27,SALE,2024-11-01T18:56:33,S05,20241101
S05/20241101/00004,5,P102175,3,191.56,SALE,2024-11-01T18:56:33,S05,20241101
S05/20241101/00004,6,P105384,1,315.25,SALE,2024-11-01T18:56:33,S05,20241101
S05/20241101/00004,7,P102616,2,82.31,SALE,2024-11-01T18:56:33,S05,20241101
S05/20241101/00004,8,TAX,1,550.10,TAX,2024-11-01T18:56:33,S05,20241101
S05/20241101/00004,9,TENDER,1,4600.72,TENDER,2024-11-01T18:56:33,S05,20241101
S05/20241101/00005,1,P102892,2,227.52,SALE,2024-11-01T16:25:02,S05,20241101
S05/20241101/00005,2,P105918,4,294.44,SALE,2024-11-01T16:25:02,S05,20241101
S05/20241101/00005,3,P102181,1,1615.15,SALE,2024-11-01T16:25:02,S05,20241101
S05/20241101/00005,4,P107989,2,189.72,SALE,2024-11-01T16:25:02,S05,20241101
S05/20241101/00005,5,P101489,2,555.59,SALE,2024-11-01T16:25:02,S05,20241101
S05/20241101/00005,6,P102993,1,299.71,SALE,2024-11-01T16:25:02,S05,20241101
S05/20241101/00005,7,P101851,1,1750.29,SALE,2024-11-01T16:25:02,S05,20241101
S05/20241101/00005,8,P100268,2,197.00,SALE,2024-11-01T16:25:02,S05,20241101
S05/20241101/00005,9,TAX,1,396.89,TAX,2024-11-01T16:25:02,S05,20241101
S05/20241101/00005,10,TENDER,1,7579.46,TENDER,2024-11-01T16:25:02,S05,20241101
S05/20241101/00006,1,P105901,2,80.48,SALE,2024-11-01T10:49:06,S05,20241101
S05/20241101/00006,2,P106823,4,156.34,SALE,2024-11-01T10:49:06,S05,20241101
S05/20241101/00006,3,P101864,3,112.21,SALE,2024-11-01T10:49:06,S05,20241101
S05/20241101/00006,4,P102626,1,416.91,SALE,2024-11-01T10:49:06,S05,20241101
S05/20241101/00006,5,P104789,1,67.52,SALE,2024-11-01T10:49:06,S05,20241101
S05/20241101/00006,6,TAX,1,204.98,TAX,2024-11-01T10:49:06,S05,20241101
S05/20241101/00006,7,TENDER,1,1812.36,TENDER,2024-11-01T10:49:06,S05,20241101
S05/20241101/00007,1,P102868,1,471.29,SALE,2024-11-01T19:54:33,S05,20241101
S05/20241101/00007,2,P101949,2,857.51,SALE,2024-11-01T19:54:33,S05,20241101
S05/20241101/00007,3,P105377,1,275.11,SALE,2024-11-01T19:54:33,S05,20241101
S05/20241101/00007,4,P100095,1,100.57,SALE,2024-11-01T19:54:33,S05,20241101
S05/20241101/00007,5,P104344,1,390.44,SALE,2024-11-01T19:54:33,S05,20241101
S05/20241101/00007,6,TAX,1,278.90,TAX,2024-11-01T19:54:33,S05,20241101
S05/20241101/00007,7,TENDER,1,3231.33,TENDER,2024-11-01T19:54:33,S05,20241101
S05/20241101/00008,1,P105405,1,430.78,SALE,2024-11-01T15:03:26,S05,20241101
S05/20241101/00008,2,P104121,1,131.32,SALE,2024-11-01T15:03:26,S05,20241101
S05/20241101/00008,3,P106234,1,78.81,SALE,2024-11-01T15:03:26,S05,20241101
