bill_no,line_no,product_code,qty,unit_price,line_type,ts,store_id,business_date
S04/20241001/00001,1,P105677,3,100.61,SALE,2024-10-01T16:59:32,S04,20241001
S04/20241001/00001,2,P107226,1,86.90,SALE,2024-10-01T16:59:32,S04,20241001
S04/20241001/00001,3,P102219,1,780.86,SALE,2024-10-01T16:59:32,S04,20241001
S04/20241001/00001,4,P107695,2,271.01,SALE,2024-10-01T16:59:32,S04,20241001
S04/20241001/00001,5,TAX,1,206.58,TAX,2024-10-01T16:59:32,S04,20241001
S04/20241001/00001,6,TENDER,1,1918.19,TENDER,2024-10-01T16:59:32,S04,20241001
S04/20241001/00002,1,P105468,3,1100.43,SALE,2024-10-01T22:57:04,S04,20241001
S04/20241001/00002,2,P102549,1,139.23,SALE,2024-10-01T22:57:04,S04,20241001
S04/20241001/00002,3,P107458,2,1239.88,SALE,2024-10-01T22:57:04,S04,20241001
S04/20241001/00002,4,P102546,2,74.67,SALE,2024-10-01T22:57:04,S04,20241001
S04/20241001/00002,5,P103552,2,125.20,SALE,2024-10-01T22:57:04,S04,20241001
S04/20241001/00002,6,TAX,1,191.95,TAX,2024-10-01T22:57:04,S04,20241001
S04/20241001/00002,7,TENDER,1,6511.97,TENDER,2024-10-01T22:57:04,S04,20241001
S04/20241001/00003,1,P103473,2,428.66,SALE,2024-10-01T18:26:50,S04,20241001
S04/20241001/00003,2,P104032,2,603.87,SALE,2024-10-01T18:26:50,S04,20241001
S04/20241001/00003,3,TAX,1,320.27,TAX,2024-10-01T18:26:50,S04,20241001
S04/20241001/00003,4,TENDER,1,2385.33,TENDER,2024-10-01T18:26:50,S04,20241001
S04/20241001/00004,1,P103668,3,1530.18,SALE,2024-10-01T20:33:27,S04,20241001
S04/20241001/00004,2,TAX,1,229.53,TAX,2024-10-01T20:33:27,S04,20241001
S04/20241001/00004,3,TENDER,1,4820.07,TENDER,2024-10-01T20:33:27,S04,20241001
S04/20241001/00005,1,P104975,2,568.03,SALE,2024-10-01T16:10:59,S04,20241001
S04/20241001/00005,2,P102794,4,416.24,SALE,2024-10-01T16:10:59,S04,20241001
S04/20241001/00005,3,P104567,2,141.21,SALE,2024-10-01T16:10:59,S04,20241001
S04/20241001/00005,4,P103538,3,265.96,SALE,2024-10-01T16:10:59,S04,20241001
S04/20241001/00005,5,TAX,1,73.78,TAX,2024-10-01T16:10:59,S04,20241001
S04/20241001/00005,6,TENDER,1,3955.10,TENDER,2024-10-01T16:10:59,S04,20241001
S04/20241001/00006,1,P107943,1,252.32,SALE,2024-10-01T17:52:17,S04,20241001
S04/20241001/00006,2,P100441,2,419.95,SALE,2024-10-01T17:52:17,S04,20241001
S04/20241001/00006,3,P106221,2,31.65,SALE,2024-10-01T17:52:17,S04,20241001
S04/20241001/00006,4,P107807,1,118.66,SALE,2024-10-01T17:52:17,S04,20241001
S04/20241001/00006,5,P104358,1,1243.57,SALE,2024-10-01T17:52:17,S04,20241001
S04/20241001/00006,6,P102364,1,104.57,SALE,2024-10-01T17:52:17,S04,20241001
S04/20241001/00006,7,DISC,1,-157.31,DISCOUNT,2024-10-01T17:52:17,S04,20241001
S04/20241001/00006,8,TAX,1,311.69,TAX,2024-10-01T17:52:17,S04,20241001
S04/20241001/00006,9,TENDER,1,2776.70,TENDER,2024-10-01T17:52:17,S04,20241001
S04/20241001/00007,1,P101004,1,324.97,SALE,2024-10-01T16:12:51,S04,20241001
S04/20241001/00007,2,P100066,1,251.22,SALE,2024-10-01T16:12:51,S04,20241001
S04/20241001/00007,3,TAX,1,61.47,TAX,2024-10-01T16:12:51,S04,20241001
S04/20241001/00007,4,TENDER,1,637.66,TENDER,2024-10-01T16:12:51,S04,20241001
S04/20241001/00008,1,P102903,1,51.46,SALE,2024-10-01T10:02:28,S04,20241001
S04/20241001/00008,2,P101874,2,19.95,SALE,2024-10-01T10:02:28,S04,20241001
S04/20241001/00008,3,P105003,1,285.67,SALE,2024-10-01T10:02:28,S04,20241001
