bill_no,line_no,product_code,qty,unit_price,line_type,ts,store_id,business_date
S03/20240301/00001,1,P108149,2,985.90,SALE,2024-03-01T16:27:42,S03,20240301
S03/20240301/00001,2,P102166,3,45.95,SALE,2024-03-01T16:27:42,S03,20240301
S03/20240301/00001,3,P104168,4,512.27,SALE,2024-03-01T16:27:42,S03,20240301
S03/20240301/00001,4,P104081,1,586.63,SALE,2024-03-01T16:27:42,S03,20240301
S03/20240301/00001,5,P101311,1,481.74,SALE,2024-03-01T16:27:42,S03,20240301
S03/20240301/00001,6,P100095,2,92.95,SALE,2024-03-01T16:27:42,S03,20240301
S03/20240301/00001,7,TAX,1,160.65,TAX,2024-03-01T16:27:42,S03,20240301
S03/20240301/00001,8,TENDER,1,5573.65,TENDER,2024-03-01T16:27:42,S03,20240301
S03/20240301/00002,1,P103896,4,200.95,SALE,2024-03-01T21:06:46,S03,20240301
S03/20240301/00002,2,P103637,1,338.13,SALE,2024-03-01T21:06:46,S03,20240301
S03/20240301/00002,3,P104378,1,99.16,SALE,2024-03-01T21:06:46,S03,20240301
S03/20240301/00002,4,TAX,1,217.45,TAX,2024-03-01T21:06:46,S03,20240301
S03/20240301/00002,5,TENDER,1,1458.54,TENDER,2024-03-01T21:06:46,S03,20240301
S03/20240301/00003,1,P101177,1,143.95,SALE,2024-03-01T23:42:37,S03,20240301
S03/20240301/00003,2,P106566,2,210.17,SALE,2024-03-01T23:42:37,S03,20240301
S03/20240301/00003,3,P105636,1,526.95,SALE,2024-03-01T23:42:37,S03,20240301
S03/20240301/00003,4,TAX,1,82.86,TAX,2024-03-01T23:42:37,S03,20240301
S03/20240301/00003,5,TENDER,1,1174.10,TENDER,2024-03-01T23:42:37,S03,20240301
S03/20240301/00004,1,P107488,2,303.21,SALE,2024-03-01T13:13:01,S03,20240301
S03/20240301/00004,2,P100387,4,104.82,SALE,2024-03-01T13:13:01,S03,20240301
S03/20240301/00004,3,P105677,3,89.95,SALE,2024-03-01T13:13:01,S03,20240301
S03/20240301/00004,4,P102931,4,737.59,SALE,2024-03-01T13:13:01,S03,20240301
S03/20240301/00004,5,P107063,4,374.87,SALE,2024-03-01T13:13:01,S03,20240301
S03/20240301/00004,6,P104123,5,340.95,SALE,2024-03-01T13:13:01,S03,20240301
S03/20240301/00004,7,TAX,1,710.72,TAX,2024-03-01T13:13:01,S03,20240301
S03/20240301/00004,8,TENDER,1,8160.86,TENDER,2024-03-01T13:13:01,S03,20240301
S03/20240301/00005,1,P104435,1,407.95,SALE,2024-03-01T17:08:27,S03,20240301
S03/20240301/00005,2,P102566,1,415.94,SALE,2024-03-01T17:08:27,S03,20240301
S03/20240301/00005,3,P105236,3,511.25,SALE,2024-03-01T17:08:27,S03,20240301
S03/20240301/00005,4,TAX,1,253.80,TAX,2024-03-01T17:08:27,S03,20240301
S03/20240301/00005,5,TENDER,1,2611.44,TENDER,2024-03-01T17:08:27,S03,20240301
S03/20240301/00006,1,P105575,1,430.13,SALE,2024-03-01T15:32:15,S03,20240301
S03/20240301/00006,2,P100049,1,66.95,SALE,2024-03-01T15:32:15,S03,20240301
S03/20240301/00006,3,P104160,1,258.63,SALE,2024-03-01T15:32:15,S03,20240301
S03/20240301/00006,4,DISC,1,-26.15,DISCOUNT,2024-03-01T15:32:15,S03,20240301
S03/20240301/00006,5,TAX,1,32.40,TAX,2024-03-01T15:32:15,S03,20240301
S03/20240301/00006,6,TENDER,1,761.96,TENDER,2024-03-01T15:32:15,S03,20240301
S03/20240301/00007,1,P101048,2,188.58,SALE,2024-03-01T19:28:38,S03,20240301
S03/20240301/00007,2,P103964,5,129.59,SALE,2024-03-01T19:28:38,S03,20240301
S03/20240301/00007,3,P104715,1,136.85,SALE,2024-03-01T19:28:38,S03,20240301
S03/20240301/00007,4,P106415,1,911.99,SALE,2024-03-01T19:28:38,S03,20240301
S03/20240301/00007,5,P106848,3,16.02,SALE,2024-03-01T19:28:38,S03,20240301
S03/20240301/00007,6,DISC,1,-195.85,DISCOUNT,2024-03-01T19:28:38,S03,20240301
S03/20240301/00007,7,TAX,1,168.22,TAX,2024-03-01T19:28:38,S03,20240301
S03/20240301/00007,8,TENDER,1,2094.38,TENDER,2024-03-01T19:28:38,S03,20240301
S03/20240301/00008,1,P107264,2,181.93,SALE,2024-03-01T15:52:46,S03,20240301
S03/20240301/00008,2,DISC,1,-23.38,DISCOUNT,2024-03-01T15:52:46,S03,20240301
