bill_no,line_no,product_code,qty,unit_price,line_type,ts,store_id,business_date
S12/20240301/00001,1,P103452,6,1006.95,SALE,1709314568,S12,20240301
S12/20240301/00001,2,P100428,3,122.83,SALE,1709314568,S12,20240301
S12/20240301/00001,3,P104032,1,568.95,SALE,1709314568,S12,20240301
S12/20240301/00001,4,P106659,3,88.95,SALE,1709314568,S12,20240301
S12/20240301/00001,5,P105100,1,276.61,SALE,1709314568,S12,20240301
S12/20240301/00001,6,P102975,1,226.32,SALE,1709314568,S12,20240301
S12/20240301/00001,7,TAX,1,527.05,TAX,1709314568,S12,20240301
S12/20240301/00001,8,TENDER,1,8275.97,TENDER,1709314568,S12,20240301
S12/20240301/00002,1,P100744,1,61.87,SALE,1709308332,S12,20240301
S12/20240301/00002,2,P107373,2,86.15,SALE,1709308332,S12,20240301
S12/20240301/00002,3,P107242,2,589.95,SALE,1709308332,S12,20240301
S12/20240301/00002,4,P101894,2,662.70,SALE,1709308332,S12,20240301
S12/20240301/00002,5,P101272,2,87.22,SALE,1709308332,S12,20240301
S12/20240301/00002,6,P108227,3,551.58,SALE,1709308332,S12,20240301
S12/20240301/00002,7,P107018,1,179.95,SALE,1709308332,S12,20240301
S12/20240301/00002,8,TAX,1,238.86,TAX,1709308332,S12,20240301
S12/20240301/00002,9,TENDER,1,4987.46,TENDER,1709308332,S12,20240301
S12/20240301/00003,1,P102175,5,193.24,SALE,1709318747,S12,20240301
S12/20240301/00003,2,P105784,2,110.97,SALE,1709318747,S12,20240301
S12/20240301/00003,3,P101894,1,662.70,SALE,1709318747,S12,20240301
S12/20240301/00003,4,P104008,1,107.37,SALE,1709318747,S12,20240301
S12/20240301/00003,5,P101458,2,1309.22,SALE,1709318747,S12,20240301
S12/20240301/00003,6,DISC,1,-401.00,DISCOUNT,1709318747,S12,20240301
S12/20240301/00003,7,TAX,1,77.45,TAX,1709318747,S12,20240301
S12/20240301/00003,8,TENDER,1,4253.10,TENDER,1709318747,S12,20240301
S12/20240301/00004,1,P103833,1,1136.81,SALE,1709336759,S12,20240301
S12/20240301/00004,2,P105531,3,472.66,SALE,1709336759,S12,20240301
S12/20240301/00004,3,P104497,1,212.37,SALE,1709336759,S12,20240301
S12/20240301/00004,4,P104320,1,128.95,SALE,1709336759,S12,20240301
S12/20240301/00004,5,P100543,2,123.06,SALE,1709336759,S12,20240301
S12/20240301/00004,6,P107163,1,171.95,SALE,1709336759,S12,20240301
S12/20240301/00004,7,TAX,1,246.21,TAX,1709336759,S12,20240301
S12/20240301/00004,8,TENDER,1,3560.39,TENDER,1709336759,S12,20240301
S12/20240301/00005,1,P106958,1,120.44,SALE,1709303098,S12,20240301
S12/20240301/00005,2,P101710,1,307.38,SALE,1709303098,S12,20240301
S12/20240301/00005,3,TAX,1,58.56,TAX,1709303098,S12,20240301
S12/20240301/00005,4,TENDER,1,486.38,TENDER,1709303098,S12,20240301
S12/20240301/00006,1,P100722,2,287.33,SALE,1709319236,S12,20240301
S12/20240301/00006,2,TAX,1,0.00,TAX,1709319236,S12,20240301
S12/20240301/00006,3,TENDER,1,574.66,TENDER,1709319236,S12,20240301
S12/20240301/00007,1,P107639,3,128.49,SALE,1709284850,S12,20240301
S12/20240301/00007,2,P103372,4,43.95,SALE,1709284850,S12,20240301
