bill_no,line_no,product_code,qty,unit_price,line_type,ts,store_id,business_date
S05/20240201/00001,1,P101023,2,193.95,SALE,2024-02-01T18:04:31,S05,20240201
S05/20240201/00001,2,P106877,2,1012.95,SALE,2024-02-01T18:04:31,S05,20240201
S05/20240201/00001,3,P103435,2,421.33,SALE,2024-02-01T18:04:31,S05,20240201
S05/20240201/00001,4,P102471,2,137.95,SALE,2024-02-01T18:04:31,S05,20240201
S05/20240201/00001,5,P102768,3,152.65,SALE,2024-02-01T18:04:31,S05,20240201
S05/20240201/00001,6,P108082,1,218.64,SALE,2024-02-01T18:04:31,S05,20240201
S05/20240201/00001,7,P104320,3,128.95,SALE,2024-02-01T18:04:31,S05,20240201
S05/20240201/00001,8,TAX,1,342.52,TAX,2024-02-01T18:04:31,S05,20240201
S05/20240201/00001,9,TENDER,1,4938.32,TENDER,2024-02-01T18:04:31,S05,20240201
S05/20240201/00002,1,P106955,2,203.91,SALE,2024-02-01T20:48:07,S05,20240201
S05/20240201/00002,2,P100519,3,365.61,SALE,2024-02-01T20:48:07,S05,20240201
S05/20240201/00002,3,P106336,2,456.47,SALE,2024-02-01T20:48:07,S05,20240201
S05/20240201/00002,4,P103159,3,1136.05,SALE,2024-02-01T20:48:07,S05,20240201
S05/20240201/00002,5,TAX,1,316.34,TAX,2024-02-01T20:48:07,S05,20240201
S05/20240201/00002,6,TENDER,1,6142.08,TENDER,2024-02-01T20:48:07,S05,20240201
S05/20240201/00003,1,P104572,3,179.13,SALE,2024-02-01T16:52:48,S05,20240201
S05/20240201/00003,2,P102389,2,73.06,SALE,2024-02-01T16:52:48,S05,20240201
S05/20240201/00003,3,P105021,3,1099.18,SALE,2024-02-01T16:52:48,S05,20240201
S05/20240201/00003,4,P101444,1,834.95,SALE,2024-02-01T16:52:48,S05,20240201
S05/20240201/00003,5,P106367,4,650.25,SALE,2024-02-01T16:52:48,S05,20240201
S05/20240201/00003,6,TAX,1,620.67,TAX,2024-02-01T16:52:48,S05,20240201
S05/20240201/00003,7,TENDER,1,8037.67,TENDER,2024-02-01T16:52:48,S05,20240201
S05/20240201/00004,1,P103918,3,534.07,SALE,2024-02-01T18:19:43,S05,20240201
S05/20240201/00004,2,P105187,3,1057.95,SALE,2024-02-01T18:19:43,S05,20240201
S05/20240201/00004,3,P106997,2,39.70,SALE,2024-02-01T18:19:43,S05,20240201
S05/20240201/00004,4,TAX,1,89.64,TAX,2024-02-01T18:19:43,S05,20240201
S05/20240201/00004,5,TENDER,1,4945.10,TENDER,2024-02-01T18:19:43,S05,20240201
S05/20240201/00005,1,P101389,3,368.82,SALE,2024-02-01T10:26:47,S05,20240201
S05/20240201/00005,2,P104827,2,146.13,SALE,2024-02-01T10:26:47,S05,20240201
S05/20240201/00005,3,P101421,2,102.93,SALE,2024-02-01T10:26:47,S05,20240201
S05/20240201/00005,4,P107925,2,1023.82,SALE,2024-02-01T10:26:47,S05,20240201
S05/20240201/00005,5,P105062,1,15.04,SALE,2024-02-01T10:26:47,S05,20240201
S05/20240201/00005,6,P104435,2,407.95,SALE,2024-02-01T10:26:47,S05,20240201
S05/20240201/00005,7,P101389,-3,368.82,VOID,2024-02-01T10:26:47,S05,20240201
S05/20240201/00005,8,P104827,-2,146.13,VOID,2024-02-01T10:26:47,S05,20240201
S05/20240201/00005,9,P101421,-2,102.93,VOID,2024-02-01T10:26:47,S05,20240201
S05/20240201/00005,10,P107925,-2,1023.82,VOID,2024-02-01T10:26:47,S05,20240201
S05/20240201/00005,11,P105062,-1,15.04,VOID,2024-02-01T10:26:47,S05,20240201
S05/20240201/00005,12,P104435,-2,407.95,VOID,2024-02-01T10:26:47,S05,20240201
S05/20240201/00005,13,TAX,1,0.00,TAX,2024-02-01T10:26:47,S05,20240201
S05/20240201/00005,14,TENDER,1,0.00,TENDER,2024-02-01T10:26:47,S05,20240201
S05/20240201/00006,1,P105827,3,96.95,SALE,2024-02-01T14:15:41,S05,20240201
S05/20240201/00006,2,P101564,3,154.29,SALE,2024-02-01T14:15:41,S05,20240201
S05/20240201/00006,3,TAX,1,97.86,TAX,2024-02-01T14:15:41,S05,20240201
S05/20240201/00006,4,TENDER,1,851.58,TENDER,2024-02-01T14:15:41,S05,20240201
S05/20240201/00007,1,P105656,2,438.95,SALE,2024-02-01T17:46:32,S05,20240201
S05/20240201/00007,2,P103354,2,782.27,SALE,2024-02-01T17:46:32,S05,20240201
S05/20240201/00007,3,P102006,1,1424.95,SALE,2024-02-01T17:46:32,S05,20240201
S05/20240201/00007,4,P104802,1,194.24,SALE,2024-02-01T17:46:32,S05,20240201
S05/20240201/00007,5,TAX,1,34.96,TAX,2024-02-01T17:46:32,S05,20240201
S05/20240201/00007,6,TENDER,1,4096.59,TENDER,2024-02-01T17:46:32,S05,20240201
S05/20240201/00008,1,P103337,1,79.95,SALE,2024-02-01T14:34:54,S05,20240201
S05/20240201/00008,2,P105035,2,158.77,SALE,2024-02-01T14:34:54,S05,20240201
S05/20240201/00008,3,P105180,2,103.95,SALE,2024-02-01T14:34:54,S05,20240201
S05/20240201/00008,4,P101345,3,69.59,SALE,2024-02-01T14:34:54,S05,20240201
S05/20240201/00008,5,P103118,3,40.95,SALE,2024-02-01T14:34:54,S05,20240201
S05/20240201/00008,6,TAX,1,58.00,TAX,2024-02-01T14:34:54,S05,20240201
S05/20240201/00008,7,TENDER,1,995.01,TENDER,2024-02-01T14:34:54,S05,20240201
S05/20240201/00009,1,P102045,2,21.31,SALE,2024-02-01T12:05:38,S05,20240201
S05/20240201/00009,2,P100509,3,143.38,SALE,2024-02-01T12:05:38,S05,20240201
S05/20240201/00009,3,P106067,5,448.95,SALE,2024-02-01T12:05:38,S05,20240201
S05/20240201/00009,4,P105337,2,31.85,SALE,2024-02-01T12:05:38,S05,20240201
S05/20240201/00009,5,P106009,2,320.74,SALE,2024-02-01T12:05:38,S05,20240201
S05/20240201/00009,6,P100135,3,67.67,SALE,2024-02-01T12:05:38,S05,20240201
S05/20240201/00009,7,P100933,3,257.95,SALE,2024-02-01T12:05:38,S05,20240201
S05/20240201/00009,8,TAX,1,326.12,TAX,2024-02-01T12:05:38,S05,20240201
S05/20240201/00009,9,TENDER,1,4725.67,TENDER,2024-02-01T12:05:38,S05,20240201
S05/20240201/00010,1,P100555,2,435.03,SALE,2024-02-01T23:30:26,S05,20240201
S05/20240201/00010,2,P105882,1,221.21,SALE,2024-02-01T23:30:26,S05,20240201
S05/20240201/00010,3,P107542,2,163.06,SALE,2024-02-01T23:30:26,S05,20240201
S05/20240201/00010,4,P107807,1,103.95,SALE,2024-02-01T23:30:26,S05,20240201
S05/20240201/00010,5,TAX,1,201.63,TAX,2024-02-01T23:30:26,S05,20240201
S05/20240201/00010,6,TENDER,1,1722.97,TENDER,2024-02-01T23:30:26,S05,20240201
S05/20240201/00011,1,P102054,2,133.39,SALE,2024-02-01T11:45:36,S05,20240201
S05/20240201/00011,2,P105988,1,26.95,SALE,2024-02-01T11:45:36,S05,20240201
S05/20240201/00011,3,P102248,2,21.80,SALE,2024-02-01T11:45:36,S05,20240201
S05/20240201/00011,4,P105594,2,317.30,SALE,2024-02-01T11:45:36,S05,20240201
S05/20240201/00011,5,P100838,1,37.95,SALE,2024-02-01T11:45:36,S05,20240201
S05/20240201/00011,6,P108125,3,129.06,SALE,2024-02-01T11:45:36,S05,20240201
S05/20240201/00011,7,TAX,1,92.74,TAX,2024-02-01T11:45:36,S05,20240201
S05/20240201/00011,8,TENDER,1,1489.80,TENDER,2024-02-01T11:45:36,S05,20240201
S05/20240201/00012,1,P105490,2,149.44,SALE,2024-02-01T17:12:21,S05,20240201
S05/20240201/00012,2,P100287,1,218.95,SALE,2024-02-01T17:12:21,S05,20240201
S05/20240201/00012,3,P107536,1,1495.35,SALE,2024-02-01T17:12:21,S05,20240201
S05/20240201/00012,4,P106830,2,103.94,SALE,2024-02-01T17:12:21,S05,20240201
S05/20240201/00012,5,P101762,3,529.95,SALE,2024-02-01T17:12:21,S05,20240201
