bill_no,line_no,product_code,qty,unit_price,line_type,ts,store_id,business_date
S03/20240801/00001,1,P106877,1,1085.30,SALE,2024-08-01T13:39:24,S03,20240801
S03/20240801/00001,2,P101242,1,83.48,SALE,2024-08-01T13:39:24,S03,20240801
S03/20240801/00001,3,P105950,2,1356.49,SALE,2024-08-01T13:39:24,S03,20240801
S03/20240801/00001,4,TAX,1,15.03,TAX,2024-08-01T13:39:24,S03,20240801
S03/20240801/00001,5,TENDER,1,3896.79,TENDER,2024-08-01T13:39:24,S03,20240801
S03/20240801/00002,1,P107884,2,29.77,SALE,2024-08-01T20:04:48,S03,20240801
S03/20240801/00002,2,P104944,2,53.15,SALE,2024-08-01T20:04:48,S03,20240801
S03/20240801/00002,3,P100049,3,65.57,SALE,2024-08-01T20:04:48,S03,20240801
S03/20240801/00002,4,P102353,2,139.83,SALE,2024-08-01T20:04:48,S03,20240801
S03/20240801/00002,5,P102849,2,650.53,SALE,2024-08-01T20:04:48,S03,20240801
S03/20240801/00002,6,TAX,1,235.37,TAX,2024-08-01T20:04:48,S03,20240801
S03/20240801/00002,7,TENDER,1,2178.64,TENDER,2024-08-01T20:04:48,S03,20240801
S03/20240801/00003,1,P102714,1,80.41,SALE,2024-08-01T18:03:17,S03,20240801
S03/20240801/00003,2,P101090,3,24.06,SALE,2024-08-01T18:03:17,S03,20240801
S03/20240801/00003,3,P102263,1,116.79,SALE,2024-08-01T18:03:17,S03,20240801
S03/20240801/00003,4,P107472,1,60.81,SALE,2024-08-01T18:03:17,S03,20240801
S03/20240801/00003,5,P102311,2,284.95,SALE,2024-08-01T18:03:17,S03,20240801
S03/20240801/00003,6,TAX,1,68.19,TAX,2024-08-01T18:03:17,S03,20240801
S03/20240801/00003,7,TENDER,1,968.28,TENDER,2024-08-01T18:03:17,S03,20240801
S03/20240801/00004,1,P104789,1,65.95,SALE,2024-08-01T12:45:10,S03,20240801
S03/20240801/00004,2,P102081,1,164.15,SALE,2024-08-01T12:45:10,S03,20240801
S03/20240801/00004,3,P107872,2,583.81,SALE,2024-08-01T12:45:10,S03,20240801
S03/20240801/00004,4,P101048,2,208.35,SALE,2024-08-01T12:45:10,S03,20240801
S03/20240801/00004,5,P102845,2,261.08,SALE,2024-08-01T12:45:10,S03,20240801
S03/20240801/00004,6,TAX,1,134.87,TAX,2024-08-01T12:45:10,S03,20240801
S03/20240801/00004,7,TENDER,1,2471.45,TENDER,2024-08-01T12:45:10,S03,20240801
S03/20240801/00005,1,P101955,1,356.95,SALE,2024-08-01T14:46:36,S03,20240801
S03/20240801/00005,2,P108162,3,257.55,SALE,2024-08-01T14:46:36,S03,20240801
S03/20240801/00005,3,P106454,4,118.78,SALE,2024-08-01T14:46:36,S03,20240801
S03/20240801/00005,4,P103118,1,42.98,SALE,2024-08-01T14:46:36,S03,20240801
S03/20240801/00005,5,P107292,1,324.95,SALE,2024-08-01T14:46:36,S03,20240801
S03/20240801/00005,6,TAX,1,167.78,TAX,2024-08-01T14:46:36,S03,20240801
S03/20240801/00005,7,TENDER,1,2140.43,TENDER,2024-08-01T14:46:36,S03,20240801
S03/20240801/00006,1,P104695,2,80.54,SALE,2024-08-01T17:23:33,S03,20240801
S03/20240801/00006,2,P101345,1,77.54,SALE,2024-08-01T17:23:33,S03,20240801
S03/20240801/00006,3,P105740,2,103.24,SALE,2024-08-01T17:23:33,S03,20240801
S03/20240801/00006,4,P107597,1,519.83,SALE,2024-08-01T17:23:33,S03,20240801
S03/20240801/00006,5,P101547,1,66.03,SALE,2024-08-01T17:23:33,S03,20240801
S03/20240801/00006,6,TAX,1,78.39,TAX,2024-08-01T17:23:33,S03,20240801
S03/20240801/00006,7,TENDER,1,1109.35,TENDER,2024-08-01T17:23:33,S03,20240801
S03/20240801/00007,1,P107003,1,1186.93,SALE,2024-08-01T10:48:44,S03,20240801
S03/20240801/00007,2,P100593,3,29.38,SALE,2024-08-01T10:48:44,S03,20240801
S03/20240801/00007,3,TAX,1,4.41,TAX,2024-08-01T10:48:44,S03,20240801
S03/20240801/00007,4,TENDER,1,1279.48,TENDER,2024-08-01T10:48:44,S03,20240801
S03/20240801/00008,1,P100686,2,724.43,SALE,2024-08-01T14:16:10,S03,20240801
S03/20240801/00008,2,P100536,3,471.52,SALE,2024-08-01T14:16:10,S03,20240801
S03/20240801/00008,3,P104089,1,318.27,SALE,2024-08-01T14:16:10,S03,20240801
S03/20240801/00008,4,P100855,2,345.07,SALE,2024-08-01T14:16:10,S03,20240801
S03/20240801/00008,5,TAX,1,436.13,TAX,2024-08-01T14:16:10,S03,20240801
S03/20240801/00008,6,TENDER,1,4307.96,TENDER,2024-08-01T14:16:10,S03,20240801
S03/20240801/00009,1,P104427,2,462.16,SALE,2024-08-01T17:56:39,S03,20240801
S03/20240801/00009,2,P102112,4,389.72,SALE,2024-08-01T17:56:39,S03,20240801
S03/20240801/00009,3,P102788,1,871.07,SALE,2024-08-01T17:56:39,S03,20240801
S03/20240801/00009,4,P102021,1,90.22,SALE,2024-08-01T17:56:39,S03,20240801
S03/20240801/00009,5,P106254,3,1135.50,SALE,2024-08-01T17:56:39,S03,20240801
S03/20240801/00009,6,P106927,3,140.95,SALE,2024-08-01T17:56:39,S03,20240801
S03/20240801/00009,7,TAX,1,428.97,TAX,2024-08-01T17:56:39,S03,20240801
S03/20240801/00009,8,TENDER,1,7702.81,TENDER,2024-08-01T17:56:39,S03,20240801
S03/20240801/00010,1,P102243,1,133.95,SALE,2024-08-01T14:54:26,S03,20240801
S03/20240801/00010,2,P106934,1,1554.16,SALE,2024-08-01T14:54:26,S03,20240801
S03/20240801/00010,3,TAX,1,6.70,TAX,2024-08-01T14:54:26,S03,20240801
S03/20240801/00010,4,TENDER,1,1694.81,TENDER,2024-08-01T14:54:26,S03,20240801
S03/20240801/00011,1,P108125,2,129.06,SALE,2024-08-01T10:22:24,S03,20240801
S03/20240801/00011,2,P102874,1,142.11,SALE,2024-08-01T10:22:24,S03,20240801
S03/20240801/00011,3,P103760,2,104.16,SALE,2024-08-01T10:22:24,S03,20240801
S03/20240801/00011,4,P103727,2,116.88,SALE,2024-08-01T10:22:24,S03,20240801
S03/20240801/00011,5,TAX,1,72.65,TAX,2024-08-01T10:22:24,S03,20240801
S03/20240801/00011,6,TENDER,1,914.96,TENDER,2024-08-01T10:22:24,S03,20240801
