bill_no,line_no,product_code,qty,unit_price,line_type,ts,store_id,business_date
S05/20240401/00001,1,P108282,1,360.34,SALE,2024-04-01T19:00:21,S05,20240401
S05/20240401/00001,2,P102432,2,819.74,SALE,2024-04-01T19:00:21,S05,20240401
S05/20240401/00001,3,P100221,1,140.95,SALE,2024-04-01T19:00:21,S05,20240401
S05/20240401/00001,4,P105490,1,154.49,SALE,2024-04-01T19:00:21,S05,20240401
S05/20240401/00001,5,P105450,3,252.15,SALE,2024-04-01T19:00:21,S05,20240401
S05/20240401/00001,6,P106907,2,294.95,SALE,2024-04-01T19:00:21,S05,20240401
S05/20240401/00001,7,P100260,4,1124.20,SALE,2024-04-01T19:00:21,S05,20240401
S05/20240401/00001,8,P105377,3,262.95,SALE,2024-04-01T19:00:21,S05,20240401
S05/20240401/00001,9,DISC,1,-916.37,DISCOUNT,2024-04-01T19:00:21,S05,20240401
S05/20240401/00001,10,TAX,1,317.79,TAX,2024-04-01T19:00:21,S05,20240401
S05/20240401/00001,11,TENDER,1,8328.68,TENDER,2024-04-01T19:00:21,S05,20240401
S05/20240401/00002,1,P103424,1,295.58,SALE,2024-04-01T11:53:54,S05,20240401
S05/20240401/00002,2,P101454,1,130.95,SALE,2024-04-01T11:53:54,S05,20240401
S05/20240401/00002,3,DISC,1,-35.77,DISCOUNT,2024-04-01T11:53:54,S05,20240401
S05/20240401/00002,4,TAX,1,46.89,TAX,2024-04-01T11:53:54,S05,20240401
S05/20240401/00002,5,TENDER,1,437.65,TENDER,2024-04-01T11:53:54,S05,20240401
S05/20240401/00003,1,P100210,2,1073.90,SALE,2024-04-01T07:07:11,S05,20240401
S05/20240401/00003,2,P107777,4,222.77,SALE,2024-04-01T07:07:11,S05,20240401
S05/20240401/00003,3,P107472,2,60.81,SALE,2024-04-01T07:07:11,S05,20240401
S05/20240401/00003,4,P100682,1,325.28,SALE,2024-04-01T07:07:11,S05,20240401
S05/20240401/00003,5,P103040,1,402.85,SALE,2024-04-01T07:07:11,S05,20240401
S05/20240401/00003,6,TAX,1,375.36,TAX,2024-04-01T07:07:11,S05,20240401
S05/20240401/00003,7,TENDER,1,4263.99,TENDER,2024-04-01T07:07:11,S05,20240401
S05/20240401/00004,1,P103354,2,844.26,SALE,2024-04-01T16:38:46,S05,20240401
