bill_no,line_no,product_code,qty,unit_price,line_type,ts,store_id,business_date
S06/20240601/00001,1,P100864,1,193.24,SALE,01-06-2024 14:05:35,S06,20240601
S06/20240601/00001,2,P106130,3,1254.95,SALE,01-06-2024 14:05:35,S06,20240601
S06/20240601/00001,3,P107795,5,286.95,SALE,01-06-2024 14:05:35,S06,20240601
S06/20240601/00001,4,P106639,2,415.94,SALE,01-06-2024 14:05:35,S06,20240601
S06/20240601/00001,5,TAX,1,306.78,TAX,01-06-2024 14:05:35,S06,20240601
S06/20240601/00001,6,TENDER,1,6531.50,TENDER,01-06-2024 14:05:35,S06,20240601
S06/20240601/00002,1,P107890,1,133.07,SALE,01-06-2024 16:55:01,S06,20240601
S06/20240601/00002,2,TAX,1,6.65,TAX,01-06-2024 16:55:01,S06,20240601
S06/20240601/00002,3,TENDER,1,139.72,TENDER,01-06-2024 16:55:01,S06,20240601
S06/20240601/00003,1,P101720,2,43.95,SALE,01-06-2024 16:01:00,S06,20240601
S06/20240601/00003,2,P100418,1,204.95,SALE,01-06-2024 16:01:00,S06,20240601
S06/20240601/00003,3,P107072,1,75.15,SALE,01-06-2024 16:01:00,S06,20240601
S06/20240601/00003,4,P103530,2,427.69,SALE,01-06-2024 16:01:00,S06,20240601
S06/20240601/00003,5,P103693,3,102.71,SALE,01-06-2024 16:01:00,S06,20240601
S06/20240601/00003,6,P101272,1,87.22,SALE,01-06-2024 16:01:00,S06,20240601
S06/20240601/00003,7,P101034,4,85.95,SALE,01-06-2024 16:01:00,S06,20240601
S06/20240601/00003,8,P101603,4,911.37,SALE,01-06-2024 16:01:00,S06,20240601
S06/20240601/00003,9,TAX,1,641.44,TAX,01-06-2024 16:01:00,S06,20240601
S06/20240601/00003,10,TENDER,1,6249.45,TENDER,01-06-2024 16:01:00,S06,20240601
S06/20240601/00004,1,P106072,2,78.69,SALE,01-06-2024 16:12:38,S06,20240601
S06/20240601/00004,2,TAX,1,18.89,TAX,01-06-2024 16:12:38,S06,20240601
S06/20240601/00004,3,TENDER,1,176.27,TENDER,01-06-2024 16:12:38,S06,20240601
S06/20240601/00005,1,P104637,4,294.49,SALE,01-06-2024 18:20:12,S06,20240601
S06/20240601/00005,2,P104277,2,136.79,SALE,01-06-2024 18:20:12,S06,20240601
S06/20240601/00005,3,P103299,2,220.95,SALE,01-06-2024 18:20:12,S06,20240601
S06/20240601/00005,4,P103575,2,54.47,SALE,01-06-2024 18:20:12,S06,20240601
S06/20240601/00005,5,TAX,1,259.17,TAX,01-06-2024 18:20:12,S06,20240601
S06/20240601/00005,6,TENDER,1,2261.55,TENDER,01-06-2024 18:20:12,S06,20240601
S06/20240601/00006,1,P100528,3,623.32,SALE,01-06-2024 16:42:05,S06,20240601
S06/20240601/00006,2,P101242,3,83.48,SALE,01-06-2024 16:42:05,S06,20240601
S06/20240601/00006,3,P100044,3,737.05,SALE,01-06-2024 16:42:05,S06,20240601
S06/20240601/00006,4,P108090,2,130.88,SALE,01-06-2024 16:42:05,S06,20240601
S06/20240601/00006,5,P102626,4,355.05,SALE,01-06-2024 16:42:05,S06,20240601
S06/20240601/00006,6,P102151,1,935.36,SALE,01-06-2024 16:42:05,S06,20240601
S06/20240601/00006,7,TAX,1,540.70,TAX,01-06-2024 16:42:05,S06,20240601
S06/20240601/00006,8,TENDER,1,7489.57,TENDER,01-06-2024 16:42:05,S06,20240601
S06/20240601/00007,1,P100348,1,478.95,SALE,01-06-2024 13:23:05,S06,20240601
S06/20240601/00007,2,P106989,1,24.76,SALE,01-06-2024 13:23:05,S06,20240601
S06/20240601/00007,3,P101774,1,1269.76,SALE,01-06-2024 13:23:05,S06,20240601
S06/20240601/00007,4,P104081,2,586.63,SALE,01-06-2024 13:23:05,S06,20240601
S06/20240601/00007,5,P102230,2,340.01,SALE,01-06-2024 13:23:05,S06,20240601
S06/20240601/00007,6,TAX,1,303.18,TAX,01-06-2024 13:23:05,S06,20240601
S06/20240601/00007,7,TENDER,1,3929.93,TENDER,01-06-2024 13:23:05,S06,20240601
S06/20240601/00008,1,P100658,2,50.53,SALE,01-06-2024 16:39:54,S06,20240601
S06/20240601/00008,2,P105707,1,130.64,SALE,01-06-2024 16:39:54,S06,20240601
S06/20240601/00008,3,P101321,1,24.76,SALE,01-06-2024 16:39:54,S06,20240601
S06/20240601/00008,4,P100479,3,342.53,SALE,01-06-2024 16:39:54,S06,20240601
S06/20240601/00008,5,TAX,1,143.44,TAX,01-06-2024 16:39:54,S06,20240601
S06/20240601/00008,6,TENDER,1,1427.49,TENDER,01-06-2024 16:39:54,S06,20240601
S06/20240601/00009,1,P104512,2,94.53,SALE,01-06-2024 10:45:49,S06,20240601
S06/20240601/00009,2,P105236,2,552.60,SALE,01-06-2024 10:45:49,S06,20240601
S06/20240601/00009,3,P100911,3,71.10,SALE,01-06-2024 10:45:49,S06,20240601
S06/20240601/00009,4,P104242,2,275.95,SALE,01-06-2024 10:45:49,S06,20240601
S06/20240601/00009,5,TAX,1,218.97,TAX,01-06-2024 10:45:49,S06,20240601
S06/20240601/00009,6,TENDER,1,2278.43,TENDER,01-06-2024 10:45:49,S06,20240601
S06/20240601/00010,1,P102129,2,252.76,SALE,01-06-2024 14:04:01,S06,20240601
S06/20240601/00010,2,P103999,2,118.59,SALE,01-06-2024 14:04:01,S06,20240601
S06/20240601/00010,3,P102811,2,199.15,SALE,01-06-2024 14:04:01,S06,20240601
S06/20240601/00010,4,P102207,1,342.36,SALE,01-06-2024 14:04:01,S06,20240601
S06/20240601/00010,5,P100239,1,352.95,SALE,01-06-2024 14:04:01,S06,20240601
S06/20240601/00010,6,P100577,3,277.95,SALE,01-06-2024 14:04:01,S06,20240601
S06/20240601/00010,7,P104587,1,252.25,SALE,01-06-2024 14:04:01,S06,20240601
S06/20240601/00010,8,P105345,2,295.95,SALE,01-06-2024 14:04:01,S06,20240601
S06/20240601/00010,9,TAX,1,332.79,TAX,01-06-2024 14:04:01,S06,20240601
S06/20240601/00010,10,TENDER,1,3847.10,TENDER,01-06-2024 14:04:01,S06,20240601
S06/20240601/00011,1,P106620,2,296.41,SALE,01-06-2024 18:32:59,S06,20240601
S06/20240601/00011,2,P103839,5,213.95,SALE,01-06-2024 18:32:59,S06,20240601
S06/20240601/00011,3,P108090,4,130.88,SALE,01-06-2024 18:32:59,S06,20240601
S06/20240601/00011,4,P102735,1,517.39,SALE,01-06-2024 18:32:59,S06,20240601
S06/20240601/00011,5,P105815,2,320.65,SALE,01-06-2024 18:32:59,S06,20240601
S06/20240601/00011,6,P100771,4,703.95,SALE,01-06-2024 18:32:59,S06,20240601
S06/20240601/00011,7,DISC,1,-546.34,DISCOUNT,01-06-2024 18:32:59,S06,20240601
S06/20240601/00011,8,TAX,1,727.10,TAX,01-06-2024 18:32:59,S06,20240601
S06/20240601/00011,9,TENDER,1,6341.34,TENDER,01-06-2024 18:32:59,S06,20240601
S06/20240601/00012,1,P105923,1,242.95,SALE,01-06-2024 12:55:16,S06,20240601
S06/20240601/00012,2,P106911,3,232.77,SALE,01-06-2024 12:55:16,S06,20240601
S06/20240601/00012,3,P102383,3,10.62,SALE,01-06-2024 12:55:16,S06,20240601
S06/20240601/00012,4,TAX,1,17.88,TAX,01-06-2024 12:55:16,S06,20240601
S06/20240601/00012,5,TENDER,1,991.00,TENDER,01-06-2024 12:55:16,S06,20240601
S06/20240601/00013,1,P108032,2,660.37,SALE,02-06-2024 00:48:34,S06,20240601
S06/20240601/00013,2,TAX,1,158.49,TAX,02-06-2024 00:48:34,S06,20240601
S06/20240601/00013,3,TENDER,1,1479.23,TENDER,02-06-2024 00:48:34,S06,20240601
S06/20240601/00014,1,P101023,4,193.95,SALE,01-06-2024 20:00:50,S06,20240601
S06/20240601/00014,2,P104382,1,58.95,SALE,01-06-2024 20:00:50,S06,20240601
S06/20240601/00014,3,P102880,5,610.06,SALE,01-06-2024 20:00:50,S06,20240601
S06/20240601/00014,4,P104478,1,17.21,SALE,01-06-2024 20:00:50,S06,20240601
S06/20240601/00014,5,P102714,1,80.41,SALE,01-06-2024 20:00:50,S06,20240601
S06/20240601/00014,6,P104011,1,657.72,SALE,01-06-2024 20:00:50,S06,20240601
S06/20240601/00014,7,P100771,1,703.95,SALE,01-06-2024 20:00:50,S06,20240601
S06/20240601/00014,8,TAX,1,324.36,TAX,01-06-2024 20:00:50,S06,20240601
S06/20240601/00014,9,TENDER,1,5668.70,TENDER,01-06-2024 20:00:50,S06,20240601
S06/20240601/00015,1,P103620,1,468.18,SALE,01-06-2024 20:18:49,S06,20240601
S06/20240601/00015,2,P103871,2,196.47,SALE,01-06-2024 20:18:49,S06,20240601
S06/20240601/00015,3,P105636,2,543.66,SALE,01-06-2024 20:18:49,S06,20240601
S06/20240601/00015,4,P105164,2,216.12,SALE,01-06-2024 20:18:49,S06,20240601
S06/20240601/00015,5,P105106,1,101.21,SALE,01-06-2024 20:18:49,S06,20240601
S06/20240601/00015,6,P107100,1,171.95,SALE,01-06-2024 20:18:49,S06,20240601
S06/20240601/00015,7,TAX,1,58.50,TAX,01-06-2024 20:18:49,S06,20240601
